English,Kikuyu
"Tuber features: Large, oval tubers, Yellow skin, Light yellow flesh, Shallow eyes Tuber dormancy: Medium (30-60 days). Dry matter: 16.8% .","Ngumo cia mĩmera: Mĩmera mĩnene ĩkoragwo na ngothi ya rangi wa kīronda, nyama ya rangi wa Ndathi, maitho matekuoneka wega Mītūūrīre ya mīmera: ya gatagatī (30-60 days). Kīndū kīūmū: 16.8% ."
Arizona exhibits good initial development.,Mūtheba wa Arizona nī wonanagia gūkūra kwa naihenya matukū ma mbere
It produces white flowers.,īkoragwo na mahūa matune.
It is high yielding and should not be stored for too long before planting.,Nī ūciaraga mbeū nyingī na kwoguo ndwagīrīirūo kūigwo ihinda iraya mūno mbere ya kūhandwo.
Disease resistance/tolerance: Arizona has good resistance to Late blight and Viruses.,Kūhiūrania na mīrimū: Arizona īkoragwo na ūhoti mwega wa kūhiūrania na mūrimū wa mbaa na Viruses.
What are the features of cara potato variety?,Nī maūndū marīkū magwetetwo megiī mūthemba ya waru wa cara?
"Cara variety grows tall in height, very upright and late maturing.","Mũtararĩko wa Cara ũkuraga ũrĩ na ũraihu mũnene,ĩrũgamĩte wega na ĩrakũra thutha."
It exhibits presence of white flowers.,īkoragwo na mahūa matune.
"Disease resistance/tolerance: Resistant to PCN (G rostochiensis), late blight, blackleg and potato virus Y.","Kūgūmīrūo nī mīrimū: Kūgūmīrūo nī PCN (G rostochiensis), mūrimū wa kūhīa, mūrimū wa blackleg na mūrimū wa waru Y."
It grows in high altitude of 1800-2600 M.A.S.L is the best.,"īkūraga kūrīa igūrū mūno ta mita 1,800-2,600 igūrū rīa thī."
"It does well in areas such as Timau, Tigoni,Molo, Narok, Bomet, Timboroa, Nyandarua and Naivasha.","īkoragwo na ūguni mwega icigoinī ta Timau, Tigoni, Molo, Narok, Bomet, Timboroa, Nyandarua na Naivasha."
Maturity period: Medium (90-120 days). Yield potential: High (19-25.9 tons/īka).,Mahinda ma kūrūgamīrīra: Mahinda ma gatagatī wa (matukū 90-120). Kūndū kūrīa kūngīoneka ūhoti wa kūruta irio: Kūrī na ūhoti mūnene wa kūruta irio (tani 19-25.9/acre).
"Tuber features: Cream flesh, Yellow (red blotched) skin, Medium eyes","""ūhoro wa mīmera: Nyama īrī na marangi ma rangi wa karamu, magego ma rangi wa ndathi, maitho ma rangi wa gatagatī"""
Tuber dormancy: Medium (30-60 days).,Gūtūūra kwa mūmera: Matukū ma gatagatī (30-60).
What are the features of calorus potato variety?,Nī ngumo irīkū cia waru wa calorus?
Carolus is an early main variety with violet flower.,Carolus nī mūthemba wa mbeū cia kīambīrīria irī na mahūa ma rangi wa violet.
Slow initial development and later on a medium open silhouette.,Ũkũria wa kĩambĩrĩria ũtarĩ na hinya na thutha-inĩ ĩgĩtuĩka mũhianĩre wa gatagatĩ.
"Stem type plant, plant height is tall with large leaf size.","Kīmera kīa mūthemba wa kīriū, kīrī na mīri mīraihu na mathangū manene."
The leaves are medium to dark green and the stems have a medium to strong anthocyanin coloration.,Mathangū maguo makoragwo marī ma rangi wa gatīgatī nginya wa nduma na mīri makoragwo na rangi wa gatīgatī nginya wa hinya wa anthocyanin.
"The variety is susceptible to PCN- Ro 1, Ro 4- and common scab.","Mūtararīko ūcio nī ūnyitaga mūrimū wa PCN-Ro 1, Ro4- na mūrimū wa common scab."
It has medium to high tolerant to potato Leaf Roll Virus but immune to foliage and tuber late blight.,Nĩ ĩhotaga kũhiũrania na mũrimũ wa potato Leaf Roll Virus na ũtarĩ na mĩrimũ ya foliage na tuber late blight
It is also immune to Virus Yn and quite resistant to Virus Yntn.,Ningī nī īhotaga kūrūa na Mūrimū wa Yn na no īhote kūrūa na Mūrimū wa Yntn.
Seed producer: Agrico Potato Services Africa Limited.,Mūrīmi wa mbegū: Agrico Potato Services Africa Limited.
"It grows in Timau, Tigoni, Molo, Narok, Bomet, Timboroa and all regions suitable for potato production.","Nī ūkūraga Timau, Tigoni, Molo, Narok, Bomet, Timboroa na icigo ciothe iria ikoragwo na mīmera ya waru."
Maturity period: Medium (3.5 months). Yield potential: High (16.19 ton/īka).,Mahinda ma kūrūgamīrīra: Mahinda ma gatagatī (mieri 3.5). Kūngīhoteka kūgīa na maciaro maingī (16.19 tonnes/acre).
"Tuber features: Medium size round tubers, Shallow pink eyes, Yellow skin, Yellow flesh","Ngumo cia mīmera: Mīmera ya gatagatī, Maitho ma rangi wa pink, Ngūrū ya rangi wa yellow, Nyama ya rangi wa yellow"
What are the features of shangi potato Variety?,Nī ngumo irīkū cia mīthemba ya waru ya shangi?
"Shangi potato variety can yield 30,000-40,000 kg per īka in Kenya.","Mūtararīko wa waru ya Shangi no ūrute kilo 30,000-40,000 harī acre īmwe Kenya."
It matures in 3-4 months.,Ĩkinyanagira thutha wa mĩeri ĩtatũ nginya ĩna.
It grows best in 1500-2800 meters ASL.,īkūraga wega mūno mita 1500-2800 igūrū rīa thī.
Its stems can grow very tall to one meter.,Mītī ya mūtī ūcio no īgīe na ūraihu wa mita īmwe.
It has broad leaves that are light.,īkoragwo na mathangū matekuoneka wega.
"The tubers are white flesh, oval with medium to deep eyes with pink pigments.","Mīmera īyo īkoragwo na nyama njerū, īkoragwo īrī oval na īrī na maitho ma ūraihu wa gatagatī na makoragwo na rangi wa pink."
"Shangi potatoes are good for mashing, boiling, roasting and making chips.","Waru wa Shangi nī mwega gūkīma, gūtherūkia, gūcina na gūthondeka chips."
The variety is moderately susceptible to late blight.,Mũtararĩko ũcio nĩ ūhotaguo kaingĩ nī baa.
The variety is a semi-erect medium tall (slightly below 1m in height) with moderately strong stems and light green broad leaves.,Mūtararīko ūyū ūkoragwo na mīmera mīraihu na ya gatagatī (mīigana ītarī na ūraihu wa 1m) na mīri īrī na hinya na mathangū maingī ma rangi wa green.
It produces a lot of flowers that are pink.,"""ūrī na mahūa maingī ma rangi wa pink."
Disease resistance/tolerance: It is moderately susceptible to Late blight.,Kūhiūrania na mīrimū: Nī ūhūthū kūrūara mūrimū wa Late blight.
Areas to be grown: ≥1500 M.A.S.L. is the best.,Mīgūnda īrīa īkūragwo: ≥1500 M.A.S.L. nīyo njega.
"It does well in areas such as Nyandarua, Kiambu, Nyeri, Laikipia, Meru, Nakuru, Bomet, Narok, Kwale, Nandi, Kisii, Kericho, Elgeyo Marakwet, Uasin Gishu,Trans-Nzoia, West Pokot, Taita-Taveta, and Cherangani hills.","īkoragwo na ūgima mwega icigo-inī ta Nyandarua, Kiambu, Nyeri, Laikipia, Meru, Nakuru, Bomet, Narok, Kwale, Nandi, Kisii, Kericho, Elgeyo Marakwet, Uasin Gishu,Trans-Nzoia, West Pokot, Taita-Taveta, na irīma-inī cia Cherangani."
Maturity period: Early (90 days). Yield potential: Medium (approx. 12-16 tons/īka).,Ihida rīa gūkūra: Thiko mīrongo kenda ya mbere. Hinya wa gūciara: Ũigana wa gatagatĩ (gũkinyĩria tani 12-16/ika).
"Tubers features: Oval shaped tubers, Smooth cream skin, Medium to deep eyes, White flesh Tuber dormancy: Short (30 days).","Ngumo cia mīmera: Mīmera īkoragwo na mūhianīre wa oval, Ngothi njega, Maitho ma ūraihu wa gatagatī, Nyama njerū Mūikarīre wa mīmera ūkoragwo ūrī mūkuhī (matukū 30)."
"Shangi is mainly produced by KALRO-Tigoni, ADC-Molo and Kisima Farm.","Shangi īrutagwo mūno nī KALRO-Tigoni, ADC-Molo na Kisima Farm."
What are the features of sherekea potato variety?,Nī ngumo irīkū cia waru wa sherekea?
"This variety does best in optimal production of 1,800-3,000 meters ASL.","Mūtararīko ūyū ūkoragwo na maciaro mega mūno ma mita 1,800-3,000 ASL."
It is a medium-sized plant that matures in 3-4 months.,Nī mūtī wa gatagatī ūrīa ūkūraga mīeri ītatū nginya īna.
The stems are medium with light purple flowers.,Mīmera īyo nī ya gatagatī na īkoragwo na mahūa ma rangi wa ngoikoni.
Its tubers are oblong or round with red skin.,Mīmera yayo nī mīraihu kana nī ya kībungo na īrī na rāngi mūtune.
"It has the most tubers per plant and can yield 16,000-20,000 kg per īka.","Nīguo ūkoragwo na mīmera mīingī na no ūrute kilo 16,000-20,000 harī acre īmwe."
"The sherekea potato variety is best for boiling, roasting, mashing or processing to make chips and crisps.","Mūtheba wa waru wa sherekea nī mwega mūno harī gūtherukia,gūcina, gūkima kana gūthondeka chips na crisps."
This variety can withstand late blight and potato viral diseases.,Mūtararīko ūcio no ūhote kūhiūrania na mīrimū ya kūhīa na mīrimū ya kūgwatwo nī virus.
"The plant is a semi-erect tall variety (slightly below 1 meter in height) with strong stems and light green, small to medium sized leaves.","Mūmera ūyū nī wa mīthemba mīingī īrūgīte na igūrū (mīigana ītarī na ūraihu wa mita īmwe) wī na mīri mīrūmu na mathangū ma rangi wa riūa, manini na ma gatagatī."
It flowers profusely and the flowers are light purple.,īkoragwo na mahūa maingī na mahūa mayo makoragwo marī ma rangi wa ndathi.
Maturity period: Medium (90-120 days) Yield potential: High (16.19 tons/īka),Ihinda rīa kūhūūra: Matukū ma gatagatī (matukū 90-120) ūhoti wa kūruta: ūnene (tani 16.19 harī acre)
"Tuber features: Round tubers, Smooth red skin, Deep eyes, Cream flesh","Ngumo cia mīmera: Mīmera īrī na mīena, ngothi ndune, maitho matunīhīte, nyama ya rangi wa Cream"
Tuber dormancy: Long (4-4.5 Months) Dry matter: 21.3% .,Kūhoma kwa mīmera: Kwa ihinda iraya (mieri 4-4.5) Kīndū kīūmū: 21.3% .
Plant description: tolerance: Sherekea is resistant to Late blight and Potato Virus X.,ūhoro wa mīmera: ūhoorerania: Sherekea nī īhotaga kūrūa na mūrimū wa Late blight na Potato Virus X.
"Seed producer: It is produced by ADC-Molo, KALRO Tigoni and Kisima Farm","Mūrīmi wa mbegū: ūrīmi ūyū ūrutagwo nī ADC-Molo, KALRO Tigoni na Kisima Farm"
What are the features of tigoni potato variety?,Nī maūndū marīkū magwetetwo megiī waru ya tigoni?
"Tigoni potato variety can yield 14,000-18,000 kg per īka.","Mbegū cia mūthemba wa Tigoni no ikūre kilo 14,000-18,000 harī acre īmwe."
It grows best at altitudes of 1800-2600 meters above sea level (ASL).,īkūraga wega mūno irīma-inī cia mita 1800-2600 igūrū rīa iria (ASL).
It matures in 3-4 months from planting.,īkūraga thutha wa mīeri ītatū nginya īna kuuma rīrīa yahandwo.
Tigoni has a high dry content matter.,Tigoni ĩkoragwo na kĩundũ kĩũmũ mũno.
"It is the best variety to make chips, mashing, boiling, baking and roasting.","Nīgūo mūthemba ūrīa mwega mūno wa gūthondeka chips, gūkima, gūtherūkia, na gūcina"
KALRO (formerly KARI) released it in the market in 1998.,KALRO (ūrīa wetagwo KARI) nī wamīrutire thoko-inī mwaka wa 1998.
"Its tubers are long, oval with white-smooth skin. It has white flowers with tall upright stems.","Mīmera yayo nī mīraihu, īkoragwo na ngōthī njerū njōrōrō. īkoragwo na mahūa ma rangi mwerū na īhonge ndugamū."
What are the features of Kenya mpya potato variety?,Nī ngumo irīkū cia waru wa Kenya mpya?
"Kenya mpya variety stems are tall, rising to about 1 meter.","Mīmera ya Kenya mpya nī mīraihu, na īgakinya mita īmwe."
"It has white flowers, and the tubers are cream whiter with shallow pink eyes.","īkoragwo na mahūa ma rangi mwerū, na mīmera īyo īkoragwo na maitho matune ma rangi wa pink."
They are large and can be oval or round.,Makoragwo marī manene na no makorūo mari mūhianō wa itumbī kana ta kībungo.
The variety is fast growing maturing in 3-3.5 months.,Mūtararīko ūcio ūrakūra na ihenya na ūrakūra na ihenya mīeri 3-3.5.
"Under proper agronomic care, it can yield 14,000 to 18,000 kilograms of iris potato per īka.","ūngīrūmbūiya mūgūnda ūcio wega, no ūrute kilo 14,000 nginya 18,000 harī hekarū īmwe."
It has good storability value.,īkoragwo na ūhoti mwega wa kūigwō
"Best used for boiling, roasting, mashing or making chips.","Nī wega kūhūthīrūo gūtherūkia gūcina, gūkima kana gūthondeka chips."
Best potatoes for crisps?,Mwēgã mãkiriā gūthondeka chips
"They have low starch, have a fresh look, and are firm.","Itikoragwo na cumbī mūingī, ikoragwo irī njega, na ikoragwo na hinya."
Select ones with a longer tuber dormancy since the best crisps are made of potatoes with shallow eyes and no sprouts.,"Thura warū iria cīngīītīīrīa kahida karaīhu, crisps njega cīumaga wega harī waru ūtarī maaītho mariku na ūtarī nguha."
"Examples of the best potatoes for making crisps in Kenya are the Dutch Robijin, Royal, and the sherehekea among others.","Ngerekano cia waru iria njega mūno cia gūthondeka chips Kenya nī Dutch Robijin, Royal, na sherehekea hamwe na ingī."
Best potatoes for making chips?,Hihi nī waru ūrīkū ūrīa mwega mūno wa kūruga chips?
The yellow-skinned potatoes are the best.,Waru ūria ūrī na honge cia rangi wa ndathi nī njega mūno.
These have a rich content of starch making them soft with a dry texture.,Waru ūyu nī ūrī na stachi nyīngī īrīa ītūmaga īkorūo hūthu na nyūmīrīru.
"Accenture recommends the Shangi, Challenger, and Laura","Accenture nī īrathaarīria Shangi, Challenger, na Laura"
Best potatoes for mashing or table have a high content of starch?,Hihi waru iria njega mūno cia gūkima kana cia kūrīa irī na cumbī mūingī?
This gives you a flourily or fluffy smooth mash when they are cooked.,Nīkūheaga mukimo mwega wīna mūtutu rĩrĩa ciarĩkia kũrugwo.
"They include all the white-fleshed and yellow-fleshed varieties like the Annet, Chulu, or the Jelly.","Nī hamwe na mīthemba yothe īrī na nyama njerū na nyama rangi wa ndathi ta Annet, Chulu, kana Jelly."
"Besides, these have a naturally buttery flavor and creamy, dense consistency.","Makīria ma ūguo, nī makoragwo na mūtararīko wa batabūri na makoragwo marī na ūritū"
What are the features purple gold potato variety?,Nī ngumo irīkū cia mīthemba ya waru ya rangi wa thahabu?
The purple gold variety was by KALRO in 2010.,Kīhumo kīa mūhiano wa thahabu ya bururu kīarī KALRO mwaka wa 2010.
"It can yield 10,000-14,000 kg of potato per īka.","Noīrute kilo 10,000-14,000 cia mbembe kuuma eka īmwe."
Its tubers are round with dark purple skin with white flesh eyes.,Mīmera yayo īkoragwo īrī mūcoro na īrī na rangi wa ndathi na maitho ma rangi mweru.
"Purple gold has medium stems, and its flowers are purple.","Thahabu ya rangi wa ndathi īkoragwo na mīri ya gatagatī, na mahūa mayo makoragwo marī na rangi wa ndathi."
The seed is tolerant to greening and most soil-borne and late blight diseases.,Mbeū īyo nī īhotaga kūhiūrania na mīrimū īrīa īrehagwo nī tīīri na mīrimū īngī.
"It is best for mashing, boiling, roasting and making chips.","Nī mwega gūkīma, gūtherūkia, gūcina na gūthondeka chips."
What are the features Kerr’s pink potato variety?,Nī ngumo irīkū cia mīthemba ya waru ya Kerr wa pink?
Kerr's pink potato variety also known as the new pink.,Mūtararīko wa waru wa Kerr ūrīa ūīkaine o na wītagwo pink njērū
"It is an early maturing type, taking only 2-3 months to harvest.","Nī mūthemba wa mbegū iria ciambaga kūgīa na hinya thutha wa ihinda inini, na ciambaga kūgethwo thutha wa mīeri 2-3 tu."
"The variety can yield 10,000-12,000 kg per īka under proper care.","Mūtararīko ūcio no ūrute kilo 10,000-12,000 harī hekarū īngīkorūo īreretwo wega."
"The stems grow tall, and it has white flowers. Its tubers are oval with red skin.",Mītī yaguo nī īnenehaga na īgakorūo na mahūa ma rangi mwerū. Mīmera yayo īkoragwo īrī oval na īrī na rangi mūtune.
It is tolerant to dry weather.,Nī ūhotaga gūkirīrīria rīera rīūmū.
What are the features Dutch Robijn potato variety?,Nī ngumo irīkū cia mīthemba ya waru wa Dutch Robijn?
"Dutch robin variety can yield 14,000-16,000 kg of potatoes per īka.","Mūtararīko wa Dutch robin no ūrute kilo 14,000-16,000 cia waru kuuma acre īmwe."
"Its stems are medium with medium stems. Its flowers are white, and the tubers are well-rounded with red skin.","Mīmera yayo nī ya mikori ya gatagatī. mahūa nī ma rangi mwerū,na mīmera īkoragwo na mwīrī mūtune.."
"The seed has a long dormancy, making it one of the best varieties to store for long periods.",Mbeū cīake no cikare ihinda iraya na kwoguo nī īmwe ya mīthemba īrīa njega mūno ya kūiga ihinda iraya.
What are the factors to consider when selecting a potato variety?,Nī maūndū marīkū mūndū agīrīirūo nī gwīciria akīenda gūthuura mīthemba ya waru?
Select varieties adapted to local climatic conditions to ensure wide adaptability and stable production.,Gūthuura mīthemba īrīa yagīrīire kūringana na rīera rīa kūu nīguo īkorūo na ūhoti mūnene wa kūgarūrīra na kūgīa na magetha ma gūtūūra.
Abandon varieties with poor storage characteristics and low levels of resistance to major diseases.,Tigana na mīthemba īrīa ītarī njega kūigwo na ītarī na ūhoti mūnene wa kūhiūrania na mīrimū mīnene.
Promote varieties that are already grown in the country and are accepted by farmers and commercial markets.,Gūtūūria mīthemba īrīa īramūrīkwo būrūri-inī na īkamenyeka nī arīmi na biacara.
Direct sunlight on potato seed should be avoided.,Ndwagīrīirūo kūhūūra mbegū cia waru na riūa.
What are ware potatoes?,Waru wa ware nī kīī ?
"ware potato means potatoes produced, graded and marketed for human consumption or industrial use.","Waru ya kũruga nĩ waru ūria ūciarithanitio, ugathuruo na ĩgũtwarwo thoko-inĩ nĩ ũndũ wa kũhũthĩrwo nĩ andũ kana kũhũthĩrũo  igandaini."
What are seed potatoes?,Waru cia kūhanda nī kīī?
seed potatoes means potatoes produced and traded for propagation use,mbembe cia kūhanda nī mbembe iria ithondekagwo na igatwarwo thoko-inī nī ūndū wa kūciarīthanīa
What are the standard package for ware potatoes?,Nī indo irīkū cia mūhianīre cia kūrūgamīrīra waru cia kūruga?
The standard weight for a bag or package of ware potatoes shall be one hundred and ten kilogramme with a tolerance of pltrs or minus five kilogrammes,ūritū wa mūhianīre wa ngunia īmwe kana kībungo kīmwe kīa waru nī igana rīmwe na ikūmi na ūritū wa kuongerera kana kweheria ithano
What are some of the potato seed varieties in Kenya?,Nī mīthemba īrīkū ya mbegu cia waru īrī Kenya?
"Some of the seed varieties available are: Kenya Mavuno, Rudolph, Shangi, Sherekea, and Tigoni. Others include Ambition, Arizona, Arnova, Kenya Karibu, Dutch Robin among others.","Imwe cia mbegū iria ikoragwo kuo nī: Kenya Mavuno, Rudolph, Shangi, Sherekea, na Tigoni. Angī nī Ambition, Arizona, Arnova, Kenya Karibu, Dutch Robin na ingī."
Where can certified seeds be got in Kenya?,Mbegū iria ciīkīrītwo irūndo igīoneka kū būrūri-inī wa Kenya?
"It is recommended to plant certified seeds from official sources e.g. Agricultural Development Corporation (ADC), to prevent diseases such as bacterial wilt and early blight.","Nī wega kūhanda mbegū iria ciīhokekete kuuma kūrī andū a thirikari, ta: Agricultural Development Corporation (ADC), kūgirīrīria mīrimū ta kūbutha na kūhīa tene."
There are also certified sources.,Ningī nī kūrī na indo ingī cia gwītīkīrīka.
How to choose the best potato seed?,ūngīhota atīa gūthuura mbegū njega cia waru?
The top factors to consider when choosing the best potato varieties for the highest yields and income are; Climatic conditions of your region.,Maūndū marīa magīrīire gwīcirio rīrīa ūgūthuura mīthemba īrīa njega ya waru nī ūndū wa magetha maingī na mbeca nyingī nī ta: Mītūūrīre ya rīera rīa kūrīa ūikaraga.
"Some potato varieties thrive in cooler highland areas, while others are more suitable for warmer lowland regions.","Mīmera īmwe ya mbembe nī īkenagīra mūno kūndū kūrīa na heho, nayo īngī īkenagīra mūno kūndū kūrīa na ūrugarī."
Understanding the specific temperature and rainfall requirements of different potato varieties is essential for successful cultivation.,Nī ūndū wa bata kūmenya ūrīa mīthemba ngūrani ya waru ībataranagia harī ūrugarī na mbura nīguo mūndū ahote kūrima wega.
to choose this consider the Altitude range in meters above sea level for each seed.,"nīguo ūhote gūthuura ūndū ūcio, wīcirie igūrū rīa ūraihu igūrū rīa iria harī mbegū o yothe."
"Some potato varieties are ideal for boiling, roasting, or making chips, or processing into flour or crisps.","Mīmera īmwe ya mbembe nī njega mūno ya gūtherūkia, gūcina, kana gūthondeka chips, kana gūthondeka mūtu kana crips."
Grow a variety with a high market demand and your specific target market will greatly influence your profitability.,Gūkūria mīthemba īrīa īkoragwo na bata mūnene wa indo cia thoko na thoko īrīa ūgūcaria nī īgūgūteithia kūgīa na mbeca.
The tuber skin and flesh color may also be a consideration in this.,Rangi wa ngothi na nyama no ūkorūo ūrī ūndū ūngīciria ūhoro waguo.
"Resistance to diseases and pests:Certain potato varieties have higher resistance to common diseases such as late blight, bacterial wilt, or potato cyst nematodes.","Kūregana na mīrimū na igunyū: Mīmera īmwe ya waru nī īkoragwo na ūhoti mūnene wa kūhiūrania na mīrimū mīingī, ta mūrimū wa kūbutha, kūbutha nī bakteria, kana kūbutha nī tūbungo twa macungwa."
"By choosing resistant varieties, farmers can minimize the need for chemical interventions and increase the chances of a healthy crop.","Arīmi mangīthuura mīmera īrīa ītangīūraga mīrimū īyo, no mahūthīre indo itiganīte na kwoguo magīe na mbegū njega."
Maturity period choose a potato variety with a short number of days it takes to mature from planting.,Ihinda rīa kūhīa rīagīrīire gūthuurūo na njīra ya kūhūthīra matukū manini kuuma hīndī ya kūhanda nginya hīndī ya gūkūra.
it will give back your investments in a shorter time Potential yield per īka;,no īgūcokeria mbeca ciaku na ihenya mūno.
"Whether you are growing potato for food or sale, choose a potato with higher yields per ton/ha or ton/īka.","O na angīkorūo ūrarima waru nī ūndū wa irio kana nī ūndū wa kwendia, thuura waru īrīa īrī na magetha maingī harī tani harī hekarū kana tani harī hekarū."
"Tuber dormancy; If you want to store tubers over an extended period, choose a variety with a longer tuber dormancy,","ūgima wa mīmera: ūngīenda kūiga mīmera ihinda iraya, thuura mīthemba īrīa īkoragwo na ihinda iraya ya gūkoma."
It will ensure you have a fresh supply throughout the year.,ūndū ūcio nī ūrīgūteithagia kūgīa na indo njerū mwaka wothe.
What are the factors to consider when selecting site for multiple variety potato seed production?,Nī maūndū marīkū magīrīire gwīcirio hīndī ya gūthuura mūgūnda wa kūhanda mbegū cia mīthemba mīingī ya waru?
"Just plant one variety in the field or, in case of more varieties, have them properly separated for easy management.","Handaga mūgūnda-inī mūmera wa mūthemba ūmwe tu, kana ūngīkorūo ūrī na mīthemba mīingī, ītigithūranīrie wega nīguo ūhote kūramata."
"Different varieties may mature at different times, or may need different agronomic management.","Mīmera ngūrani no īre ihinda rītiganīte, kana ībatare kūmenyererio na njīra ngūrani."
Note that there is no risk of cross pollination in potatoes.,Ririkana atī gūtirī ūgwati Kūhūūrana na mīmera kūngīhotithirie mbembe kūingīha.
What are the advantages of certified seeds in potato seed production?,Nī ūguni ūrīkū ūkoragwo na mbegū iria ciīrīkītio harī kūhanda mbegū cia waru?
"Better yield, pest/disease resistance and drought tolerance.","Mūingīhe, ūhoti wa kūrūa na mīrimū na ūhoti wa na kūrūa na ng'aragu."
Certified seeds are a product of many years of research and development combined with excellent agronomic practices.,Mbegū cia kūhanda ciūmanagā na Mīaka mīingī ya ūthuthuria na ūtuīria ītukithanītio na mītugo mīega ya ūrīmi.
"Certified seeds have good attributes, are healthy, strong and well adapted for different agro ecological zones.","Mbegū iria ithomithītio nī njega, irī na ūgima mwega wa mwīrī, na nī ciagīrīire kūhūthīrūo mīgūnda-inī ngūrani."
Seed potato is disease free since regular inspections are done in the seed potato fields by well-trained government officials.,Mbegũ cia mĩmera itirĩ na mĩrimũ tondũ thirikari nĩ ĩmenyerete mũno wĩra ũcio wa gũthuthuria mĩgũnda ya waru.
Seed potato production is traceable and hence brings accountability.,ūrīmi wa waru nī ūmenyekaga na kwoguo nī ūrehagīra andū wīra.
Seed potato maintains the value traits of the crop.,Ngarīki ya mbegū īgūtūūria ngumo cia bata cia mbegū īcio.
Many good traits of a potato variety can be gotten in certified potato seed.,Ngumo nyingī njega cia mīthemba ya waru no cionekage thīinī wa mbegū cia mbembe iria ithomithītio.
"Certified seed potato compliments your good agronomic practices making sure you get the most from your inputs, it saves cost of inputs since disease and pest incidence is lower.","Mbegū cia kūhanda iria ciīna kībaū nī cia kūgaathīrīria mītugo yaku mīega ya ūrīmi kūgīa na ma atī nī ūragunīka biū kuumana na indo iria ūhūthīrīte, nī kūhonokagia thogora wa indo iria ūhūthīrīte tondū mūrimū na tūnyamū tūrīa tūrehaga mīrimū nī tūnyihīte."
What are the features of quality seed tubers?,Nī maūndū marīkū makonainie na mbegū cia mbeū njega?
Free from seed-borne disease and pests.,ītarī na mīrimū na tūnyamū tūngī tūrehagwo nī mbeū.
Seed tubers must not be mixed with other varieties.,Mbeu cia mbegū itiagīrīire kūnyitithanīrio na mīthemba īngī.
High sprouting vigour.,Kūgīa na hinya mūingī wa kūhanda.
Seed tuber weight should be 30 to 50 g to reduce the need for cutting that may introduce infection.,ūritū wa mbegū cia mīmera nī wagīrīirūo gūkorūo ūrī 30 nginya 50 g nīguo ūhote kūnyihanyihia bata wa kūiga tūcunjī twa mbegū kūrehe mūrimū.
Why is sunlight treatment in seed tubers?,Nī kīī gītūmaga mīmera ya mbegū īgīe na ūtheri wa riūa?
A sunlight treatment involves exposing seed tubers to sunlight for 20 to 30 days at 10 to 20º C before planting to stimulate healthy and uniform sprouts (4 to 8) on each of the tubers.,Kūhīa na riūa nī kuuga kūhūūra mīmera ya mbegū riūa-inī kwa mīthenya 20 nginya 30 harī 10o C nginya 20o C mbere ya kūhanda nīguo mīmera īgīe na mīmera mīega na īkoragwo īiganaine (4 nginya 8) harī o mūmera.
"Seed tubers with 4 to 8 young sprouts emerges from every eye, which are 0.5 to 1 cm long, strong, healthy, and green are best for planting.","Maciaro ma mbegū marī na tūcungwa 4 nginya 8 tūrīa tūrī na ūraihu wa sentimita 0.5 nginya 1, tūrī na hinya na ūgima mwega wa mwīrī, na mīmera īrīa mīruru nī mīega ya kūhanda."
What is the recommended potato seed is for planting?,Nī mbegū irīkū cia waru cia kūhanda irutagwo?
"A grower should use seed potato tubers that are healthy, strong, have good colour, and have broken dormancy with 4 to 6 sprouts per tuber","Mūrīmi agīrīirūo kūhūthīra mbegū cia mbembe iria irī na ūgima mwega wa mwīrī, irī na hinya, irī na rangi mwega, na irī na mīmera 4 nginya 6 harī o mbegū"
What are some of the factors to consider in potato seed production preparation?,Nī maūndū marīkū magīrīire gwīcirio rīrīa mūndū arabanga mbegū cia kūhanda?
Buy clean seed that has been certified by KEPHIS.,ūgūre mbegū theru iria ciīkīrītwo nī KEPHIS.
"When collecting the seeds from the seed merchant Agrico PSA, the farmer is advised not to store the seed for more than 5 days.","Arīmi magīthuura mbegū kuuma kūrī Agrico PSA, nī magīrīirwo kwaga gūciiga makīria ma thikū ithano."
"Potatoes should not be stored in a space where other potatoes are kept, where other foodstocks, chemicals or fertilizers are kept.","Mbatata itiagīrīirūo kūigwo handū harīa ingī ciigītwo, kūrīa irio ingī, dawa ya kūhūra mūgūnda kana mboga ingī ciigītwo."
The storage space needs to be disinfected prior to use.If potatoes are stored temporarily,Kūiga indo icio nī kūbataraga gūtherio na kīndū gīa gūtheria mīrimū mbere ya kūhūthīrūo.
"It should be in a dry, dark, very well-ventilated place where temperatures don’t go below 10 degrees or above 20 degrees, and the potatoes can not be affected by rodents or insects, or other elements of nature.","No mūhaka akorūo arī handūharīa hatarī maaī, handū harī ndūma, harī rīera rīega, kūrīa rīera rītikoragwo na ūrugarī wa digrii 10 kana makīria ma digrii 20, na kūrīa waru itangīthūkagio nī tūnyamū kana tūnyamū tūngī kana indo ingī cia ndūire."
Be careful when transporting your seeds.,Wīmenyerere rīrīa ūratwara mbeū ciaku.
Do not transport potato seeds in an open truck.,Ndūgatwarage mbegū cia waru na rori ītarī na gīkūniko
"If it rains and the potatoes get wet, they can start rotting within 24 hours.","Kūgiūra mbura na waru inyitwo nī maaī, no ciambīrīrie kūbutha thutha wa mathaa 24."
"Potatoes should not be transported in a truck together with any other products, especially with ripening fruits.","Waru itiagīrīirūo gūtwarwo na ngari hamwe na indo ingī, na makīria matunda marīa marīkītie kwirūa"
