English,Kikuyu
.It is recommended that transplanting should be done either early in the morning or late in the evening,Nīkwedekithītio kūhanda mīūngūrūa mathaa-inī ma rūcini kīroko kana hwa-inī gūgituka.
What is the recommended spacing for cabbage production.,Kabici ibatiī gūtigithanio atīa rīrīa ikūhadwo?
The recommended spacing is 60 cm between rows and 45 – 60 cm between plants depending on the variety,Nikwedekithītio ūtaganu wa sentimita 60 kuuma mūhari ūmwe nginya ūrīa ūngī na sentimita 45-60 kuuma mūmera ūmwe nginya ūrīa ūngī kūringana na mūhīrīga wa kabici.
What are some of the post harvest handling practices for cabbages?,Nī mamwe marīkū ma maūdū mabatiī kūrūmīrīrwo thutha wa kūgetha kabici?
Packed in clean well ventilated containers/crates and transported in covered vehicles,Kūbangūo wega thīinī wa mathadūkū matheru na mena rīera rīiganu na ikuo na ngari ngunīke.
Where can I get propagation materials for cabbage production?,Ingīruta kū mbegū cia kabici cia kūhada?
"Certified cabbage seeds are acquired from registered seed companies or stockists, then the farmer raises seedlings or seedlings can be acquired from registered commercial nurseries.",Mbegū thūrime cia kabici ciumaga kūrī kambuni iria nyendekithie cia mbegū kana nduka-inī cia ido cia ūrīmī na thutha ucio murīmi agakūria mīūngurūa kana mīūngūrwa no yoneke kuuma kūrī kambuni cia gūitithia.
What are the various methods of seedling preparation in cabbage production?,Njīra imwe cia kūharīria mīūngurūa ya kabici nī irīkū?
"Seedlings should be grown in a well-aerated medium, which has good water holding capacity and at a pH of around 6.5.",Mīūngurūa ībatiī gūkūrio handū hega hena rīera na maaī maigananīru na tīri ūrī na ūrūrū wa 6.5 pH.
"Generally, peat, bark and vermiculite mixes are used.","Kaingī mīūngūrwa īkūrio mūtukanio-inī wa peat, bark na vermiculite."
"Media problems typically include excessive tannins and low air filled porosity, which results in poor drainage and the build up of green mould.",Mathīna mamwe ma mītukanio īno ya gūkūrīria nī ta ūingī wa tannins na kwaga rīera rīiganu īgacungīrīria kwaga kūhetūkia maaī wega na kūmera kwa buu cia ngirini.
The medium should be pre-enriched and the seedlings should be fertilized.,Mītukanio ya gūkūrīrio ibatiī kūongererwo ūnoru wa kūigana na mīūngūrwa īkaheo bataraitha.
"For optimum germination, the seedling trays should be placed in a germination chamber, at 20 °C with high relative humidity.","Nīguo mbeū ciothe imere wega, turee cīa kūhandīra mbeū ibatiī kūigwo nyūmba-inī cia kūmerithia iria irī na ūrugarī wa 20°C na ūgunyu ūtarī mūingī."
The seedlings should be moved to the tunnel at the first sign of germination.,Mīūngūrwa ibatiī gūtwarwo muungu-inī cironeka ikīmera.
The ideal temperature for seedling cultivation is 20 °C,Ūrugarī ūrīa mwega mūno wa kūmerithia mīūngūrūa nī 20°C.
What are some of the things to avoid in seedling  management at the nursery?,Nī maūdū marīkū ūbatiī gwīthema ūkīramata gīito?
"• Incorrect sowing time. Cold temperatures, particularly below 7 °C.Cold grown seedlings.",Kūhura mbeū ihinda rīrīa rītabatiī. Heho nene īrathiī thīī wa 7°C. Gūkūria mīūngūrwa hīndī ya heho.
Over-fertilization of seedlings.,Gūīkīra bataraitha nyingī gūkīra gīthimi mīūngūrwa-inī.
Oversized seedlings at transplant.,Ūraihu mūkīru wa mīūngūrwa hīndī ya gūthamia.
Temperature differences between the seedling nursery and the farm.,Ngūrani ya ūrugarī gīito-inī na mūgūnda.
Outbreak of the pest and diseases,Mītuthūko ya tūtabi na mīrimū.
How is sowing of seeds done in the seed bed?,Mbeū ihuragwo atīa gīito-inī?
"In the seedbed, sow 15 -20 seeds per 30 cm (1 foot) at a depth of 0.5–1.0 cm.",Kara tūmītaro tūrī na ūraihu wa sentimita mīrongo ītatū(futi īmwe) na ūriku wa kuuma sentimita 0.5 nginya 1.0 na ūhure mbeū ūkūmi na ithano nginya mīrongo īrī o kamūkaro.
"In seed trays (grown under greenhouse), sow 2–3 seeds per hole at a depth of 0.5–1.0 cm","Thīinī wa turee(ikūrīrio thīinī wa greenhouse), hura mbeū igīrī kana ithatū o irima rīrī na ūriku wa sentimita 0.5 nginya 1.0."
Optimum temperature requirement for germination is 20–25°C.,"Nīguo mīūngūrūa īmere, ibataraga mūigana wa ūrūgarī wa 20–25°C."
The seeds germinate after 3–5 days,Mbeū cimeraga thutha wa thikū ithatū nginya ithano.
How is thinning done?,Hihi mīūngūrwa īthathaūragwo atīa?
"In seed trays, leave only 1 healthy seedling (removing 1-2 unhealthy ones) during the first leaf stage",Tigia mbeū imwe irīa īna riri o irima thīinī wa turee thutha wa kūruta mathangū ma mbere.
When is hardening done and how is it done?,Kūūmīrīria gwikagwo atīa na rī?
"Five (5) days before transplanting, gradually expose seedlings daily to strong sunlight and also reduce the water supply to lessen stress of the seedlings after transplanting","Thikū ithano mbere ya gūthamia mbeū kuuma natharī-inī, ciotithie rīua ndagīka nini o mūthenya nīguo cigīe na ūkindīrīku na kūūmīrīria, ningī ūcoke ūcinyihīrie maaī nīguo imenyere na itigatangīke ciathamio kuuma natharī-inī."
How is cabbage transplanting done?,Mīūngūrūa ya kabici īthamagio atīa kuuma natharī-inī?
"Seedlings ready for transplanting after 4-6 weeks in the nursery, depending on temperatures.","Mīūngūrwa ibatiī gūthamio kuuma natharī-inī thutha wa wiki inya nginya ithathatū, na ningī kūringana na ūrugarī."
Wet the seedlings an hour before transplanting.,Gunyia natharī ithaa rīmwe mbere ya gūkūra mīūngūrwa.
Plant to the same depth as in the nursery 15cm.,Hada na ūriku o ta wa natharī wa sentimita ikūmi na ithano.
Use Optimizer 10ml/20L to relieve transplanting shock.,Hūra optimizer mūigana wa mililita ikūmi ītukanītio na maaī rita mīrongo īrī nīguo kūgiria mīūngūrwa gūtangīka thutha wa gūthamio.
How is cabbage transplanting done?,Mīūngūrwa ya kabici īthamagio atīa kuuma natharī-inī?
The grower should ensure that seedlings are planted at the correct depth in a little hole that has been formed into the ground prior to planting.,Mūrīmi nī abatiī gūtigīrīra mīūngūrwa nī yahandwo na ūriku wa marima ūrīa wagīrīire marīa mabatiī kwenjwo thikū ciganona mbere ya mahanda.
"If the seedlings are forced into the ground, without a hole being prepared for them to be inserted into, the root system will be compromised and the plant will experience stress resulting in poor yield.","Mīūngūrwa īhinyīrīrio tīiri-inī tondū handu hatarī na irima rīenje wega, mīri ndīkūraga wega na nīūndū ūcio mūmera ūkahinyīrīrīka na magetha makanyiha."
Once the seedling is placed inside the hole the area should be firmed so that sufficient contact is made between the seedling and the soil.,Thutha wa mīūngūrūa kūhandwo marima-inī nī harī bata wa gūkindīra wega nīguo mīrī īhutanie wega na tīri.
When planting seedlings a choice can be made between the square method and the staggered method of planting.,"Ukihada mīūngūrwa rī, nī ubatīe ūthūre njīra ya kuhada, no uhande na njira ya mathadūkū kana kūnyagia."
"The staggered method is more advantageous as there is less competition between plants compared to the square method where plants are directly opposite each other, thus maximizing competition",kūhanda ūnyagītie kwī kīguni tondū gūtirehaga macindano ūringithanītie na gūthimithania marima kūria mīmera īringanīte mīena yothe.
What are some of the value addition techniques in cabbage production?,Ni njira irikū hihi cia mwanya cia ūkūria wa kabicī.
Sorting: Damaged and diseased heads are discarded,Gūthuura. Mītwe irīa mīthūku na mīrwarū ibatīe nī gūteo.
"• Grading: Cabbages are graded depending on the head size: small (1 – 2 kg), medium (3 – 4 kg), large (over 5 kg)",Kabici ithuragwo kūringana na thaithi.
What are the main types of cabbage grown in Kenya?,Nini nī kilo (1kg-2kg) gatagatīīnī kilo (3kg-4kg) nene ni kilo 5kg gūthiī na igūrū
"Three main types: Green, Red and Savoy","mitheba itatū mīnene ni Green, Red na Savoy"
What are some of the common varieties of cabbage grown in Kenya?,Nī īriku imwe ya mītheba ya Kabici īrīa īkūragio būrūrinī wa Kenya
"Gloria F1”Copenhagen Market”Blue Dynasty F1”Baraka F1,“Green Challenger F1”“Pruktor F1”“Riana F1,“Amigo F1”","Gloria F1”Copenhagen Market”Blue Dynasty F1”Baraka F1,“Green Challenger F1”“Pruktor F1”“Riana F1,“Amigo F1”"
What are the characteristics of F1?,Maūthī ma mbūga mūthemba wa F1 nī marīkū?
A medium-late maturing variety ready for harvesting 90 days after transplanting.,Nī ta gatagatīīni na gūcererwo kūgimara na īngīgethwo thutha wa thikū 90
Has solid blue green color and thick waxy layer.,Ikoragwo na rangi wa blue na ngirini na kīmaaī
It is not prone to splitting and keeps well after harvesting.,Ndiatūkaga na nī īikaraga thutha wa kūgethwo
Tolerant to Black Rot and resistant to Fusarium yellows.Maturity: 90 days after transplanting (medium-late maturing).,Niumagirīrīa black rot na nīītiragia Fusarium yellows. Ikūraga thutha wa thikū 90 kuma kūhada.
Plant Spacing: 60 cm x 60 cm.,Gūtigithūkanio wa mīūngūrwa nī sentimita 60 x60
Average head weight 3-5 kg.,irī  wa kilo 3-5 hari kabici ciothe
"Yield: 30,000-50,000kg per īka","Magetha nī kilo 30,000-50,000 o harī īka ya mūgūnda"
What are the characteristics of coppen haggen market variety?,Nī mītugo īrīkū īhithūragīa harī mīūngūrwa ya Kabici mūtheba wa coppen haggen.
Requires a cool/warm climate.,"Nīyedaga rīera rīa mūiganīra, urūgarī na ūgūnyū"
Plant Spacing: 60 cm x 45 cm.,Mīūngūrwa gūtigithūkanio sentimita 60x45.
"Plant population: 14,800 per īka.","mīmera yothe harī o īka ni 14,800"
Maturity: 65 – 70 days after transplanting (early maturing).,Gūkūra nī thutha wa thīkū 65-70 thutha wa kūruta mīūngūrwa kuuma natharīīni.( gūkū ni gūkūra kwa naihenya)
"Head: small to medium round shape with uniform size, weighing 2 – 2.5 kg.",Nini nginya cia thaīthi cīgananīrie cia ūbwo wa mūthirīngo na ciothe nī cigananīte
"Yield: 20,000 – 30,000kg per īka","Magetha nī kilo 30,000-50,000 o harī īka ya mūgūda"
What are the characteristics of blue dynasty F1?,Nī mītugo irīku ya mwanya ya mīūngūrwa ya blue dynasty F1?
"Good tolerance to Black Rot, Cabbage Ringspot, Diamondback Moth (DBM) & Fusarium Yellows.","Nīītiragia mīrimū ta Black Rot, Cabbage Ringspot, Diamondback Moth (DBM) & Fusarium Yellows."
Can do well in warm areas.,No igacīre wega kundū kwina rugarī
What are the factors to consider when choosing a cabbage variety to plant?,Nī maūndū marīkū mabatīe kūrorwo na kinyi ūgīthura mūtheba wa kabici wa kūhanda
What are the characteristics of baraka F1?,Ni mītugo irīku ya mūtheba wa kabici wa Baraka F1
What are the characteristics of  green challenger 1?,Ni mītugo irīku ya mūtheba wa kabici wa green challenger F1
What are the characteristics of Pruktor F1,Ni mītugo irīku ya mūtheba wa kabici wa pruktor F1
What are the characteristics of Riana F1?,Ni mītugo irīku ya mūtheba wa kabici wa Riana F1
What are the characteristics of Amigo  F1?,Ni mītugo irīku ya mūtheba wa kabici wa Amigo F1
"While making a choice on the variety to produce, a farmer need to consider several key factors among them the maturity duration,","Nigūo gūthuura mūtheba wa kabici wa kūhanda, mūrīmī ni abatiī kūrora maūndū matīganīte, ari mo ni ihinda rīa mūthemba ūcio gūkūra."
"yield potential, tolerance and resistance to pests and diseases, good field holding capacity, uniform maturity to ensure a single harvest and preference in the market among other qualities.","ūhotekeku wa mūtheba ūcīo wa kabici gūciara,wikindirīkū na gwītiria tūtambi na mīrimū, mūgūnda kuīnyītia, gūkūra hamwe nīguo magetha magakorwo ni maratwarana na wendekithia wa thoko arī imwe ya ikīro irīa ibatiī."
What are cabbage water requirements during production?,Ūkūria wa Kabici ūrabatara  maaī mūigana  ūrīkū?
"Cabbage needs sufficient amount, although young cabbage transplants or seedlings have a lower water requirement.","Kabici ibataraga maaī ma mūiganira. No rīrī, mīūngūrwa ībataraga maaī o manīnī."
"However, water requirement increases rapidly as complete canopy cover and head development occurs.","No harī oūguo, ūingī wa maaī harī mūmera ni ūbataranagīa harī mūmera mathangū maaīngīha na mutwe kūūmīrīria."
Water daily until the plants establish fully. Always water the plants when wilting happens.,He kabici maaī o mūthenya nginyagīa mūmera ūnyite wega kana ungīonia ndariri cia kūhoha.
"However, the plants are very sensitive to flooding.","Harī o ugūo rī, kabicī nīithūkagio nī mwaraho wa maaī."
"During rainy season, appropriate drainage canals must be in placed to drain off the excess water after a heavy rain.","Mahinda ma mbura nyingī, weji wa mitaro nīuteithagīriria kūrekereria maaī marīa mangīthukia mīmera"
Irrigation must be closely monitored to ensure soil moisture remains even in the beds during the cropping period.,uitīīrīria wa maaī ūrīminī nī ūbatiī kūrorwo wega nīguo kūgitīra ūgunyu wa tīri kīmera gīothe.
It is particularly important in the days following transplanting when seedlings are establishing new root systems.,Ni wega kūbacīrīra mīri ya mīūngūrwa rīrīa īrarutwo natharīīni
Excessive irrigation promotes root rot and results in leaching of nutrients away from the root zone.,Maaī mangīkīra mūgūnda-inī nīmatūmaga mīri ībuthe na irio cia mīmera igathiī n maaī.
Supplying water in equal amounts throughout the season prevents cracking of the heads.,Uheī wa maaī maigananīirie kīmera gīothe ni ūbatiī nīguo kūgitīra mītwe ya Kabici gwatūka
Application of soluble fertilizers as fertigation can be carried out during a normal irrigation,kūringia bataraitha nī kwega rīrīa ūraitīīrīria maaī
Total water requirement is approximately 440mm.,Maaī marīa mabatiī nī milimita 440.
"In wet seasons, as a general guideline apply 10 to 15 mm per week for the first third to half of the growing season, and about 25 mm per week thereafter.","Rīrīa kwīna ūgunyu, he mīmera kuuma milimita 20-25 harī o wiki nginyagia makirīa ma nuthu kīmera, na thutha rī ūhe milimita 25 harī o wiki"
"In hot days, apply 20 to 25 mm per week for the first third to half of the growing season and 40 to 50 mm per week thereafter","Rīrīa kwīna ūrugarī mūingī, he mīmera milimita 20-25 ya maaī harī o wiki ngīnyagia nuthu ya kīmera na thutha ūcio ūhe milimita 40-50 cia maaī"
How to irrigate cabbage,Kabici ciagīrīirwo nī kūheo maaī atīa?
Cabbages need regular irrigation to ensure rapid growth and evenness of maturity.,kabici nīcibataraga kūheo maaī ihinda kwa ihinda nīguo ikūre naihenya  ohamwe na gūkūra kūigananīirie.
"They can be irrigated by moveable spray lines, traveling irrigators or solid set, or, if the soil is suitable and water available, flood irrigation.","Mboga ici no citīīrīrio maaī na njĩra ya kūhūthĩra mīberethi īngīthongithio, njeti cia gūthamio kana ona itarī cia gūthamio kana kūhūthĩra njĩra ya kwarahia maaī angĩkorwo tĩri nīmwega na maaī matirī thīna kuoneka."
Cabbages grown in beds will require more irrigation than those grown on the flat.,Kabicī iria cia gūkūrio bedī īnī niībataraga maaī maaīngī gukīra cia kundū kwaraganu.
Soil type and weather will also influence the frequency of irrigation.,Mūthemba wa tīīrī na rīera nī icenjagia mūtugo wa kūhe Kabici maaī
The use of tensiometers or other measuring equipment will improve yields and reduce water costs.,Uhuthīrī wa macini cīa guthima nī itethagia kuongerera magetha o hamwe na kunyīhia thogora wa maaī ma ūkūria.
