English,Kikuyu
How do I prevent and control mastitis in my dairy herd?,Ingīhota atia kūgitīra na kūrūa na mūrimū wa mūkamo rūūru-inī rwa ng'ombe cia iria?
"In Kenya, Mastitis, or inflammation of the mammary gland, is the most common and the most expensive disease of dairy cattle.","Gūkū Kenya, mūrimū wa mūkamo, kana kūimba kwa mūkamo, nī ūkoragwo ūkīoneka kaingī mūno na ūbataraga mbeca nyingī kūrigita."
"Although stress and physical injuries may cause inflammation of the gland, infection by invading bacteria or other microorganisms (fungi, yeasts and possibly viruses) is the primary cause of mastitis.","O na gūtuīka gūtangīka na hihi ngūtihio no gūcūngagīrīria ng'ombe kūrwara mūrimū ūyū, bacteria na njamuthi ingī ta fungi,yeast na virus, nīcio irwaragia ng'ombe mūrimū wa mūkamo."
Infections begin when microorganisms penetrate the teat canal and multiply in the mammary gland.,Mūrimū ūyū wambagia kuoneka rīrīa njamuthi ici ciingīra nyondo-inī na gūciaranīra kūu thīinī.
"What are the signs and symptoms of mastitis, and how do I detect it early?",Mūrimū wa mūkamo wonanagia ndariri irīkū na ingīūmenya atīa mbere ya ūtheremete?
"Symptoms include swelling, pain, and redness of the udder.","Ndariri nī hamwe na kūimba, ruo na gūtunīha kwa mūkamo"
How do I implement a mastitis prevention program on my farm?,Ingīhota atīa gūthondeka mūtaratara ngūrūmīrīra wa kūrigīrīria mūrimū wa mūkam mūgūnda-inī wakwa?
By using proper milking technique in the parlor to prevent teat injury and cow-to-cow transmission of pathogens.,Nīwega gūkamīra ng'ombe thīinī wa mūthaigū nīguo kūrigīrīria nyondo kūgīa na nguraro o na gūtambia njamuthi kuuma kūrī ng’ombe imwe nginya īrīa īngī.
Routine use of germicidal teat dip applied after milking.,Nīwega kūrūmīrīra mūtugo wa kūrikia nyondo dawa-inī ya kūūraga njamuthi thutha wa gūkama.
Antibiotic dry cow therapy used according to label specifications,Ningī nī wega kūrūmīrīra mītaratara ya ūhūthīri wa dawa īrīa yagīrīire kūringana na mataaro ma mūthondeki.
Is east coast fever vaccinations necessary to protect dairy cows and how often should they be administered?,Njanjo cia mūrimū wa ngaaī nīigitagīra ng’ombe cia iria na hihi ng'ombe ībatiī gūthecwo maita maigana?
"ECF Muguga Vaccine is a quality vaccine and is used successfully across East, Central and Southern Africa (Kenya, Tanzania, Uganda, Malawi, Zambia and Zimbabwe) against east coast fever.","Njanjo ya mūrimū wa ngaaī īrīa ītagwo ECF Muguga Vaccine, nīya gīkīro kīa igūru na nī īhūthīkīte na īkonania mawega mabūrūri marīa marī rūgūrū, gatagatī na mūhuro wa Africa (Kenya, Tanzania, Uganda, Malawi, Zambia na Zimbambwe) harī kūhūrana na mūrimū wa ngaaī."
It is still necessary to spray against ticks as ticks carry other disease besides mild exposure to ticks is important to keep your animals immune for life.,Hebata wa kūhūra ng'ombe dawa ya kūūraga ngūha tondū nīitambagia mūrimū wa ngaaī na mīrimū īngī. Ng'ombe ibatiī kūigwo na ūgima mwega wa mwīrī hīngo ciothe.
Ask your vet for advice on how often to spray against ticks.,ūria ndagītarī wa mahiū maakū rīrīa ūbatiī kūhuhīrīria dawa ya ngūha.
Can be used in calves from one month of age.,Njanjo ya ngaaī no īheo njaū ya ūkūrū wa mūeri ūmwe.
One vaccination shot protects your animal against ECF for life.,Njanjo īmwe tu īgitagīra ng'ombe kuumana na mūrimū wa ngaaī mūtūrīre wayo woothe.
How do I prevent and control tick infestations in my dairy herd?,Ingīhota atīa kūrigīrīria na kūrūa na ngūha rūūru-inī rwakwa ?
Rotational grazing management in conjunction with planned chemical treatment is an effective means of cattle tick control.,"Ūmenyo wa kūrīithia na njīra ya gūthamia ng'ombe kuuma kieni-inī kimwe nginya kīrīa kīngī hamwe na kūrūmīrīra mūtaratara wa ūhūthīri mwega wa dawa, nī njīra īmwe īngīrehe umithio mwega wa kūrua na ngūha."
Livestock owners reduce the effects of ticks mainly through tick control using chemicals known as acaricides.,Arīithi a mahiū mahūthagīra dawa cia mūnanda kūūraga ngūha.
"Acaricides come from different groups identified by their active ingredients, with different modes of action to kill the ticks.",Mīhīrīga nī mīingī ya dawa cia mūnanda kūringana na indo iria icithodekete na mūrutire wacio wa wīra.
"Amitraz, synthetic pyrethroids, organophosphates or combinations of these active ingredients are some of the commonly available acaricide in the market.","Amitraz, pyrethroids, organophosphates kana mūtukanio wa ici ciothe nī imwe cia dawa cia mūnanda iria irīthoko-inī."
What are the best practices for deworming dairy cows?,Nī njīra irīkū njega cia kūrūa na mīnyoo kana njoka ng’ombe-inī cia iria?
It is recommended to deworm once in three months but this can be shortened when the worm burden is high.,Nīkwedekithitio kūhe ng’ombe dawa cia njoka rita rīmwe harī mīeri ītatū no ihinda rīrī no rīnyihe angīkorwo mīnyoo nī mīingī mūno.
Wet and humid conditions for animals in pasture is a period of greatest worm challenge and strategic deworming should come at such times.,"Ūgūnyu mūīngī cieni-inī nīnī ūtūmaga njoka ikaingīha mūno na nīūndū ūcio, nīwega gūthondeka mūtaratara mwega wa kūrūa nacio."
"To control worms, deworm your herd.","Nīguo kūrūa na mīnyoo, rūūru rwothe rūheo dawa."
It is recommended to do drenching when deworming to ensure the cow swallow the dose of the drug.,Nī kwendekithītio atī dawa ya njoka īheo na njīra ya gūkundio nīguo imerie yothe.
Dose calves with recommended anthelmintics at 4 months and every 6 months thereafter.,Njaū nī ibataīre kūheo dawa cia mīnyoo īrī na mīeri īna na ikarūmīrīra kūheo o thutha wa mīeri ītandatū.
Is anthrax vaccinations necessary to protect dairy cows and how often should they be administered?,Hihi njanjo cia mūrimū wa mūūrirū nī cia bata harī kūgitīra ng'ombe na ibatiī kūheo maita maigana?
"In Kenya, Anthrax is the highest ranked zoonotic disease, based on a systematic analysis of burden, socio economic impact, epidemic potential, and severity of zoonotic diseases.",Mūrimū wa mūūrirū būrūri-inī wa Kenya nīguo ūtongoretie harī mīrimū īria īgwatanagio kuuma kūrī nyamū gūthiī kūrī andū. Ūū nī kūringana na ūthuthuria ūrīa wonanītie atī mūrimū ūyū nīūgūmagīra andū na biacara ciao na nīngī no ūthereme kūnene gwa kahinda kanini.
"According to national public health and veterinary records, an average of 10 Anthrax outbreaks involving animals with spill- over to humans occur every year.",Riboti ya national public health and veterinary yonanītie atī mītuthūko o ikūmi ya mūrimū wa mūūrirū nīīgwatagio andū o mwaka.
Anthrax is also a priority disease in Kenya’s National Action Plan for Health Security (NAPHS).,"Mūrimū wa mūūrirū ningī nī wīkīragīrwo mūno mūtaratara-inī wa National Action Plan for Health Security (NAPHS), Kenya."
Annual vaccination for three consecutive years after an outbreak to break the infection cycle in an area is recommended. Always consult your local vet for recommendations.,Nīkwedekithītio atī njanjo irūmanīrīrio mīaka ītatū thutha wa mūtuthūko itūrū-inī rīna nīguo kūnina mūrimū wa mūūrirū kaimana. Nīwega hīndī ciothe kwaranīria na ndagītarī wa mahiū nīguo agūtare.
How do I manage foot and mouth disease in dairy cattle?,Ingīhota atīa kūrūa na mūrimū wa foot and mouth. (mūrimū wa magūrū na kanua)
How do I manage and prevent internal worms in dairy cattle?,Hihi nī njīra īrīkū ingīhota kūrigīrīria ndangūrū na mīnyoo ng'ombe-ini cia iria?
This can be done by maintaining a clean environment and ensuring a proper feeding program.,Mīnyoo īgirīrīkaga na njīra gūthingata ūtheru mūnene na kūrūmīrīra mūtaratara mūkinyanīrū wa kūhe ng'ombe irio.
Always consult your vet to  assist in coming up with a deworming program together and recommendations.,Aranīria na ndagitarī wa mahiū ūgīthondeka mītaratara ya kūhe ng'ombe dawa cia mīnyoo.
"What are the signs of reproductive disorders in dairy cows, and how do I address them?",Hihi ndariri cia mathīna ma ūciari ng'ombe-inī cia iria nī irīkū na ingīrigīrīria mathīna maya atīa?
"The efficiency of reproduction is influenced by the interactive effect of environment, management, and genetic factors.","Ūhoti wa ūciari ūcangagīrwo nī maūndū marīa matūrigicīirie,mītungatīre na maūthī ma ūciarī."
"Furthermore, diseases commonly affect dairy cow productivity by decreasing reproductive efficiency, shortening the expected length of productive life, and lowering milk production.",Ningī mīrimū ya ng'ombe cia iria nī inyihagia maciaro kaingī na njīra ya kūnyihia matukū marīa ng'ombe īikaraga īngīciaraga na īkanyia iria.
"The major reproductive problems are anestrus, RB, retention of fetal membrane, and abortions which contributed >80% of the total affected animals.","Mīrimū ya ūciari nī hamwe na kwaga kūonania mūrukī, RB, kūremwo nīkūruta thigira hamwe na kūhuna kūria gūcangagīra makīrīa ma gīcunjīkīa mīrongo īnana harī igana kūrī nyamū ciothe dwaru."
"However, dystocia, vaginal prolapse, endometritis, and pyometra also found to affect the fertility of dairy cattle.","O na kūrī ūguo, kūremwo na kūgiīka hīndī ya gūciara, vaginal prolapse, endometritis, na pyometra nī īngī ya mīrīmū irīa īrehaga thīīna wa ūciari kūrī ng'ombe cia iria"
How do I ensure proper hygiene and sanitation in the milking parlor to prevent milk contamination?,Hihi ingeka atīa gūkinyanīria ūtheru njoku-inī nīguo iria rīkorwo rīrīi theru?
"Practices included milking parlour cleanliness, hand and udder cleaning, milking and storage containers, cleaning of milk containers, cow's vaccination and treatment and discarding milk from sick or treated cows","Mītugo mīega nī hamwe na gūtheria njoku, gūthambia moko na nyondo hamwe na indo ciothe cia gūkamīra na kūiga iria, gūthecithia njanjo na kūrigita, na gūte iria rīothe rīa ng'ombe ndwaru kana iria iraheo dawa cia kūrigita."
What are the advantages of zero grazing?,Umithio wa ūrīithi wa kūhingīra ng'ombe nī ūrīkū?
Cows are confined and therefore use most of the energy from feeds for growth and milk production.,Ng'ombe ihingagirwo na kuogwo ikahūthīra hinya mūingī wa kuuma irio-inī gūkūra na gūthondeka iria.
• Saves land for other enterprises by allowing the use of high yielding fodder crops like napier,Nīkūhonokagia mūgūnda ūngīhūthīrwo na njīra ingī ta kūhanda mahuti mangīkorwo na ūmithio mūnene ta thara.
• Clean milk production is possible.,Nīkūhotekithagia ūtheru wa iria.
• Good calf rearing is possible,Nīkūhotekithagia mūrerere mwega wa njaū.
• Manure can be easily collected for the benefit of fodder crops,Thumu ni ūcokanagīrīrio kwa njīra hūthū na gūtwarwo mūgūnda wa mahuti.
"• The animals are better protected against diseases, especially tick-borne diseases.","Ng'ombe nīigitagīrwo kuuma na mīrimū, makīria īrīa īrehagwo nī ngūha."
"• Close observation of the animals is possible, making heat detection and attendance to animals easier and faster.",Kūrora ng'ombe wega na kūmenya rīrīa irī mūrukīū o na gūcitungata nī kūhūthaga.
• The animals are kept inside which is more secure and protect them from attack by predators • Little or no time is spent on herding the animals. Therefore labour for other farm tasks is saved,"Ng'ombe hingīre nīngitīre kuuma kūrī thū. Ningī nī kūhonokagia ihinda rīa kūrīithia, ūguo ihinda rīu rīkahūthīka kūruta wīra ūngī."
What are the disadvantages of zero grazing?,Nī maūndū marīkū moru mangīkorūo moimanīte na ūrīithi wa kūhingīra ng'ombe?
Much labour is required to take feed and water to the animals.,Nī wīra mūnene wa kūhe ng'ombe irio na maaī.
• Much capital is required for construction of a ‘zero-grazing unit.,Ningī mbeca nyingī nīibataranagia rīrīa kiūgū gīgwakwo.
• The possibility that animals are stressed because of too much confinement inside the zero grazing unit,Nī kūrī ūgwati wa ng'ombe gūtangīka nīūndū wa kūhingīrwo ihinda iraya.
What are the key considerations for construction of a zero grazing unit?,Nī maūndū marīkū ma bata maroragwo waki-inī wa ciugū cia ng’ombe?
Ensure that the fundi (constructor) is supervised by a Livestock Extension Officer during the construction of the unit.,Tigīrira fundi niaranyabarwo nī abithaa wa mahiū rīrīa araka nīguo kūrigīrīria mahītia kūhanīka waki-inī.
"This is necessary because some parts (ie walking area, troughs) once constructed are permanent.",Ūyū nīūndū wabata nīūndū mwako ūmwe ta waharīa ng'ombe īkinyaga īkīria harīkia gwako nī hagūtūra.
Mistakes made during construction can be very costly.,Mahītia ma mīako nomakorwo goro kūrūnga.
"ii. Ensure that the correct site, considering the direction of wind, is chosen for the unit.","ii. Tigīrira gwakwo mūgūnda-inīharīa hagarīire, kūringana na kūrīa rūhuho rūhurutanaga."
"The choice of site influences the security and protection of animals from rain, sunshine and other weather effects.","Gūthuurwo kwa handū harīa mahiū megwakīrwo nīgūteithagia harī kūgitīra mahiū mau kuumana na mbura, riūa, na maūndū mangī ma rīera."
iii. The unit should be closer to the house and on the opposite side of the wind. The location of the unit in relation to the house should ensure minimal smell from manure pit.,iii. Kiugū gībatiī gwakwo hakūhī na mūciī mwena ūrīa rūhuho rūtahurutanaga mūno. Mwena ūyū ūnyihie mūhera wa kuuma kiungu-inī ūrīa ūngīkorwo ūgicoka na mūciī.
It should be noted that it is more important to protect an animal from the rain than from wind or sunshine.,Nīwega kūmenya atī kūgitīra ng'ombe kuuma kūrī mbura nī gwabata makīria kūrī kuuma kūrī riūa kana rūhuho.
iv. Use of local materials for construction of the unit will reduce cost.,iv. Ūhuthīri wa indo cia gwaka iria ironekwa itūra-inī rīaku nīkūnyihagia ngarama ya waki.
"v. Finally, one should as much as possible, carry out regular maintenance of the zero-grazing unit while in use. This is usually very important for the walking area.","v. Mūthia, nīwega kwirūmbūiya na gūthodekaga ciūgu haria ciathūka. Ūyū kaingī nīūndū wabata mūno makīria nīūndū wa harīa ng’ombe ithiagīra kana īrūgamaga īkīria."
How do I manage temperature and humidity levels in dairy cattle housing to prevent heat stress?,Hihi ingīhota gūtigīrīra atīa ūrugarī na ūgunyu thīinī wa kiūgū irī īkīro-inī njega nīguo ng’ombe itigatangīke?
"By providing dairy cows with plenty of drinking water all the time, providing shade and ventilation.","Ng'ombe irabatara kūheyo maaī kwa wūingī, gwakīrwo kiugū kīna rūgito na kīretekīria rīera gūcera wega."
Some farmers with resources can use fans to help cows dissipate heat.,Arīmi amwe nīmarī ūhoti wa kūgūra ibīrīrīki cia kūhūra ūrugarī ciūgu-inī cia ng'ombe.
"In warm areas with bright sunlight and when there are no shade trees, the temperatures within the shed can be too high to be comfortable for dairy cattle.",Ng’ombe nīiheraga rīrīa irī kūndū kūrī na riūa ihiū ona kūrī na ciīruru cia mītī.
This effect can be overcome by having an overlay of cadjan or straw or by having a warm air outlet on the roof.  The warm air outlet can be provided by having the roof at two levels,"Ūndū ūyū no ūgirīrīke na njīra ya kwongerera mūgeka kana nyeki rūngū rwa mambarita kana gūthondeka njīra ya kūruta rīera rīrīa ihiū. Njīra īno noithondekwo na gwaka ngito igīrī, īmwe igūrū wa īria īngī."
What are the characteristics of a good floor in dairy production?,Maūthī mega ma floo njega ya kiūgū kīa ng'ombe nī marīkū?
"provides a relatively dry walking surface,provides confident and comfortable footing, and provides confidence and is durable.","Floo ībatiī gūkorwo īrī niaru wega, īhe ng'ombe ūrume wa gūkinyukīa na īkorwo ya gūtūra."
The inside floor of the barn should be of some impervious material which can be easily kept clean and dry and is not slippery.,"Nayo floo ya kūrīa ng'ombe ikomaga ndībatiī kūiga ūgunyu, īkorwo na ūhūthū wa gūthera na kūniara na ndīgakorwo īrī ndenderu."
How do I ensure proper drainage and waste management in dairy cattle housing to prevent health issues?,Hihi bataire gūtigīrīra atīa gīko gīothe nīkīrauma ciūgū-inī cia ng'ombe na gūkīiga na njīra njega nīguo nyihie ūgwati ūngīhotomia ūgima wa mwīrī wa ng'ombe?
construct cross-drains to carry run-off into existing drains on the edge of the dairy unit.,Thondeka mītaro mīega ya gūite gīko na maaī kūraihu na kiugū
Ensure this is diverted off the track and not onto other low areas in the track or into watercourses.,Tigīrīra atī gīko nīgīatherera kūndū gūtarī ithima cia maaī kana bara-inī.
What are the recommended dimensions for individual and group housing for dairy cows?,Hihi nī ithimo irīkū ciagīrīire harī gwakīra ng'ombe imwe ya iria kana nyingī?
"The entire shed should be surrounded by a boundary wall of. 5"" height from three side and manger etc., on one side.",Kiugū gīothe gībataiī kūrigicīrio ni rūthingo rwa ūraihu wa futi 5 mīena ītatū na mwena ūmwe ūkorwo na mūharatī.
The feeding area should be provided with 2 to 2 ½ feet of manger space per cow.,Handū ha kūrīira habatie gūkorwo na futi 2 nginya 2.5 harī o ng'ombe.
"All along the manger, there shall be 10"" wide water trough to provide clean, even, available drinking water",Mūharati wa maai ūkorwo na ūraihu wa futi 10 nigūo wīkīragwo maaī matheru ma kūnyua.
How do I provide adequate lighting in dairy cattle housing to promote cow comfort and productivity?,Hihi ingīka atīa nīgwo kiugū gīkorwo na ūtheri mūiganu nīgetha ng'ombe īikare wega na īhote kuongerera iria?
"by providing half walls, or using transparent iron sheets/meshes over the roof.","Ūndū ūyū ūngīkinyanīra na njīra ya gūthondeka thingo itarī ngirimanie bīū, kūgita na mabati marareka ūtheri ūtonye."
This can be regulated over time as the climatic conditions change,Maya no macenjio na mahinda kūringana na rīera.
What are the benefits of implementing a freestall housing system for dairy cattle in Kenya?,Mawega ma gwakīra ng'ombe cia iria kiugū kīna kūndū gwa gūkoma harī o ng'ombe būrūri-inī wa Kenya nī marīkū?
"Well designed and managed dairy cow freestalls (cubicles) can reduce excessive standing, allow more efficient rumination, improve cleanliness, and minimize injury.","Kiugū gīake wega na kīrore wega nī gītūmaga ng'ombe itige kūrūgama mūno, ningī ikahota gūcokia makambī, ūtheru ūkahūtha na mītino īkanyiha."
Freestalls are a key component of a dairy freestall housing system and can provide a comfortable place for dairy cows to lie down and rest,Kūgayania kiugū nī gwabata waki-inī wa nyūmba cia mūthemba ūyū nīūndū ng'ombe nīīgīyaga handū hega ha gūkoma na kūhurūka.
How do I ensure proper insulation in dairy cattle housing to regulate temperature and reduce energy costs?,"Ingīka atīa nīguo gūkorwo na rīera rīega kiugū-inī kīa ng'ombe, nīguo kūhotithia ng'ombe kwaga kūhūthīra hinya mūingī wa kūrūa na ūrugarī ūngīkīra?"
"This can be achieved by using various ways including fans, misters, sprinklers, and cooled waterbeds, to reduce the effect of  thermal stress on cow health, production, and reproduction.","Ūndū ūyū ūngīkinyanīra kūhetūkīra njira ngūrani ta kūhūthīra ibīririki, misters, spriklers ona kūhehia kūria ng'ombe ikomaga, marī maūndū ma kūnyihia ūrūgarī ūrīa ūhotomagia ūgima mwega wa mwīrī wa ng'ombe, kwūongerera iria na ūchiari."
The houses should also be constructed to allow free flow of air.,Nyūmba ici ibatiī gwakwo ūndū iretīkeria rīera gūcera wega.
What are the considerations for maternity or calving pens in dairy cattle housing?,Hihi nī maūndū marīkū maroraguo rīrīa ūgwakīra harīa ng'ombe īgūciarīra?
"The maternity area should be disinfected, well bedded (6 inches), and well-ventilated.","Mataneti, kana harīa ng'ombe igūciarīra, habatiī gūkorwo hahūrītwo dawa ya kūūraga njamuthi, hakarwo iji ithathatu cia mahuti na riera rīgakorwo nīrīracera wega."
"The pen should provide 100-150 ft2 for each cow with flooring preferably of sand, dirt, or clay to aid in clean up and footing of the cow","Nyumba īno ībatiī gūkorwo īrī ya futi 100-150 harī o ng'ombe, nayo floo īkorwo īitītwo mūthanga, tīiri ūtarī mūnyitu kana wa rīumba nīguo kūhotithia ūtherū na ng'ombe kūrūgama wega."
How do I optimize space utilization and layout efficiency in dairy cattle housing?,Ingīka atīa nīguo hote gwakīra ng'ombe kiugū kiega mūgūnda-inī mūnini itekūwananga?
Placing cubicles in buildings is an efficient use of space and bedding.,Cūbicles nī iteithagia kūhūthīra handū hanini na njīra njega.
This controls movement of cows within the sheds/cubicles,Ūndū ūyū nīūteithagia kūbanga mūcerere wa ng'ombe thīinī wa kiungū.
What are the options for feed and water management systems in dairy cattle housing?,Hihi njīra cia kūhingia mabataro ma maaī na irio ciugū-inī cia ng'ombe nī irīkū?
The feeding area should be provided with 2 to 2 ½ feet of feeding trough space per cow.,Mūharatī wa kūrīra ūbatiī gūkorwo na ithimo cia futi 2 nginya 2.5 o harī ng'ombe.
"All along the manger, there shall be 10"" wide water trough to provide clean available drinking water.",Ningī nīgūbatiī gūkorwo na mūharatī ūrī na wariī wa futi ikūmi ūrīa ūrikīragwo maaī matheru hīndī ciothe.
The water trough thus constructed will also minimize the loss of fodders during feeding.,Mūharatī ūyū wa maaī nīūnyihagia wanangī wa mahuti hīndī ya kūrīa.
What are the effects of biting insects and related pests on dairy cows?,Hihi nīmoimerīra marīkū marehagwo nītūtambi twa kūruma ng'ombe cia iria na tūngītuhaana ta tūo?
Remove all bedding and equipment before soaking and cleaning.,Rūta matandīko ma ng'ombe na indo iria irahūthīka mbere ya gūthambia wega.
The nature of the surfaces will influence the efficacy of the disinfection.,Ūrīa indo ici ithodeketwo naigūrū nīguo gūkūhotithia dawa ya kūūraga tūtambi kūruta wira wega.
"Rough, porous surfaces are harder to disinfect than smooth surfaces. Porous surfaces are also harder to clean than smooth surfaces.","Angīkorwo naigūrū ti kūigananu, na kwīnamarima nogūo itangīhūrīka na dawa wega. Marima nīmagiragia indo kūhurīka wega."
A disinfectant based on hydrogen peroxide can be used,Dawa mūthemba wa hydrogen peroxide no ihūthīke.
"How do I protect dairy cattle housing from pests, such as rodents or insects?",Hihi īngīgiria atīa nyūmba ya ng'ombe gūthūkio nī nyamū ta mbīya kana tūtambi?
"Pests such as flies, lice, and mites usually occur on dairy animals at different times throughout the year.","Tūtambi ta ngii, ndaa na mites cithīnagia ng'ombe cia iria mahinda matiganīte mwaka-inī."
"Horn flies, stable flies, horse/deer flies, and others may be found on or around dairy animals.","Mīthemba mīingi ya ngii ta horn flies, stable flies o na horse/deer flies nīithīnagia ng'ombe."
These flies are blood feeders and occur in the warmer times of the year.,Ngii ici inyuaga thakame na cionekaga mūno mwaka-inī rīrīa kūrī na ūrūgarī.
Lice are generally found only in the cooler months of the year but are also blood feeders.,Ndaa nacio kaingī cionekaga mūno mīeri-inī irīa mīhehū na o nacio inyuaga thakame.
"Mites on dairy animals include mange mites, which burrow into the skin and into hair follicles or under scabs that form as a result of feeding.","Mites iria nī hamwe na mange mites, cienjaga na kwīhitha gothi-inī, itina-inī cia njuīrī kana ironda-inī."
"Mange mites cause a great deal of irritation to the host animal, and this irritation may result in lowered milk production or reduced growth in replacement heifers.","Mange mites itūmaga ng'ombe ciīthue mūno na nīūndū ūcio ikanyihia iria, nacio mori igakūra kahora."
What are the requirements for milking parlors or areas within dairy cattle housing facilities?,Nī maūndū marīkū mabatiī kūhingio rīrīa ikamīro rīgwakwo thīiniī wa kiugū kia ng'ombe?
"The various parts of the milking parlour require special construction materials and methods for ease of cleaning, moisture protection, ventilation, heating, fire protection, noise control, and illumination.","Ikamīro rībatiī gwakwo na indo cia mwanya nīguo kūhūthia gūthambia, kūnyihia ūgunyu, gūitīkīria rīera gūcera, gūbacīrīra ūrugarī, ūgitīīri kuumana na mwaki, kunyihia inegene na kūrehe ūtheri mūingī."
What are the key factors influencing reproductive performance in dairy cattle?,Hihi nī maūndū marīkū ma bata mangītūma ng'ombe cia iria ikorūo na hinya wa gūciarana?
"The following factors affect affect reproductive performance- estrous certainty, time of day of detected estrus and insemination, method of thawing semen, ease of cervix penetration, and presence of clear mucus at insemination.","Maūndū maya mahutagia uciari wa ng'ombe; kūmenya rīrīa ng'ombe īkwenda ndume, ithaa rīrīa mūrūkī woneka na harīa ng'ombe īheyagīrwo mūbira, njīra īrīa mūbira ūharagīrio mbere ya gwīkirwo thīinī wa ng'ombe, warie wa njīra ya ūciari, na ng'ombe kūruta gīko gītheru īkīheo mbegu."
"Other important issues include service number, service sire, inseminator, age of cow, maximum ambient temperature on the service date, and milk yield.","Maūndū mangī mabata nī hamwe na maita marīa ng'ombe īheyagwo mbegu, mūthemba wa ndume, mūheani wa mbegū, ūkūrū wa ng'ombe irīa īraheo mūbira, ūrugarī wa ng'ombe īkīheo mbegū, na iria rīrīa īraruta."
"The management practices like nutrition,housing and breed(genetic) of the cow and environmental factors also affect the reproduction.","Ūtungatī ta mīhere ya irio, nyūmba na mūthemba wa ng'ombe na marīa marigicīirie itūra ria kūria ng'ombe īrī, nī mahutagia uhoti wa gūciarana kwa ng'ombe."
How do I optimize estrus detection to maximize breeding success in my dairy herd?,Hihi ingīmenya atīa ihinda rīrīa riagīrīru ria kūhe ng'ombe mbegū nīguo hote kūgacīrithia guciarithania rūūru-inī rwaka?
"Estrus, commonly known as heat, is the period during which a cow is sexually receptive and can conceive.","Rīrīa ng'ombe īronania ndariri cia mūrūki, nīrio īkoragwo īkienda kūheo ndume na noīnyite ihu."
"This cycle typically lasts for 18-24 hours and occurs roughly every 21 days, although there can be variations among individual cows.","Ihinda rīrī rīkoragwo ria mathaa 18-24 na rīcokagīra thutha wa thikū 21, o na gūkorwo no rīcenjie kuuma ng'ombe-inī īmwe nginya īrīa īngī."
"Detecting estrus accurately is vital because it enables farmers to inseminate the cow at the right time, maximizing the chances of conception.","Kūmenya wega rīrīa ng'ombe īrenda ndume nīūndū wabata tondū nīgūteithagia mūrīmi kūheithia mbegū ihinda rīrīa riagīrīire na nīūndū ūcio, mīeke ya kūgwatia nīyongererekaga."
"What are the signs of heat (estrus) in dairy cows, and how often do they come into heat?",Hihi ndariri cia ng'ombe irenda ndume nī irīkū na nīrī cionanagia mūrūkī?
Signs include :Increased Restlessness: Cows in estrus often exhibit restlessness and may walk or pace more than usual.,Ndariri cia mūrūkī nī hamwe na; ng'ombe kūgīa na wagagū na noikorwo ikienda gūcera mūno kūrī mūtūgo wacio.
Mounting Behavior: Estrous cows may mount other cows or allow themselves to be mounted.,Mūtugo wa kūhaicīrīra; Ng'ombe irī na mūrūki noihaicīrīre iria ingī kana ona gwītīkīra kūhaicīrīrwo nī ng'ombe ingī.
"Mucus Discharge: There is often a noticeable discharge from the vulva, which becomes clear, slippery, and stretchy.","Kūruta mathambia njau; Kaingī gīko gīkiuma njīra ya ūciari nīkīonekaga, na gībatīī gūkorwo gītheru, gītenderū na kīragūcuka."
Reduced Appetite: Some cows experience a decrease in appetite during estrus.,Kwaga thuti ya irio; Ng'ombe imwe nīciagaga kūria wega kana kūnyihia mīrire rīrīa īrī na mūrukī.
"Standing Heat: When pressure is applied to the cow’s back, she stands still, indicating she is in heat and receptive to mating. A farmer should be keen to detect the signs by understanding the behaviours of the cows.","Gūitīkīra kūrūgama yahutio mūgongo-inī na īkahorera, kwonania atī nī ihinda riayo ria kūheo ndume. Murimi ni abatiī kūmenya mūtugo wa ng'ombe irenda ndume."
How do I select suitable sires or bulls for AI to improve genetics and production traits in my dairy herd?,Hihi īngīmenya atīa ndume iria īrī na maūthi mega mangīhotithia gūthondeka rūūru hamwe na gūteithia ng'ombe ciakwa kuongerere iria?
they will select bulls with high milk yield Predicted Transmitting Ability (PTA).,Ndume njega nī iria irī na ūhoti wa gūciara mori irakamwo iria rīingī(Predicted Trasmitting Ability-PTA)
Pedigree information is important at breed selection point  tells us about the genetic stock from which the animal is produced.,Rūgano rwa bamīrī ya ndume īyo nī rwabata hīndī ya gūcagūra ndume.
"Data on siblings is more valuable, because this tells us what has been potentially passed down to the individual.",Riboti ya ciana cia ndume nī ya bata mūno tondū nī ītūonagia na gūtwira kīria ndume īyo iraciarithia kana kūhe mori yacio.
This is known as heritability.,Ūū ni kūhītūkia maūndū mega kūrī njiarwa.
"The best information is gained when the animal has offspring, because this tells us what the animal is capable of passing on to future generation","Ndumīrīri irīa njega ya ndume yonekaga mori-inī, tondū nīītwīraga kīria yaheire mwarī"
How do I manage nutrition and feeding practices to optimize reproductive performance in dairy cattle?,Hihi ingīhota atīa kūgacīrithia mīhere ya irio nīguo ng'ombe ihote gūciarana narua hatarī na ūritū?
The high producing dairy cow requires a diet that supplies the nutrient needs for high milk production.,"Ng'ombe iria irutaga iria rīingi, ibataraga irio irī na ūtonga mūnene wa nutrients nīgwo ithondeka iria."
"Carbohydrates, amino acids, fatty acids, minerals, vitamins, and water are all nutrients required by the lactating dairy cow to meet the demand by the mammary gland to produce milk and milk components.","Ūtonga ūyū ūrīa nī hamwe na carbohydrates, amino acids, fatty acids, cumbī, vitamins na maaī ūhotithagia ng'ombe guthondeka iria na indo ria ikoragwo iria-inī."
