English,Kikuyu
"cutting off and burning infected twigs and branches, frequent de-suckering and avoiding transportation of seedlings from Bacterial Blight prone areas.","Gūtema na gūcina mahuti na honge ciothe ndwaru, kweheria thuna kaingī na gwīthema gūkua mīūngūrwa kuuma kūndū kūria kūgūmīirwo nī mūrimū wa Bacterial Blight."
• Chemical control - use of bactericides (Copper based products are most effective).,Hūthīra dawa cīkīrītwo copper nīūndū nīcio njega mūno.
"• During the wet weather, use Kasumin Bordeaux (Copper Sulphate plus Lime at 1:1 ratio).","Rīrīa kwīna mbura, hūthīra kasumin Bordeaux (copper sulphate na lime, ūigananītie icunji cia 1:1.)"
• A single spray after hailstorm to protect fresh wounds from infections is necessary.,Hūra ihūūra rīmwe kūngiura mbura ya mbembe nīguo kūgitīra mītī kūgīa ironda.
How to control bacterial blight of coffee?,ingīhota atīa kūgirīrīria mūrimū wa mbaa kahūa-ini?
Use of copper sprays especially during wet season.,Tūmīra dawa ya copper hīndī īrīa kwīna ūgunyu.
Spray at 2 week interval during the rains and 3 week interval after the rains.,Huhīra o thutha wa wiki igīrī hīndī ya mbura kana o thutha wa wiki ithatū rīrīa gūtarī mbura.
Plant shade trees and wind breaks on exposed sides of BBC areas. Avoid planting material from known BBC areas,Handa mītī ya kīruru na ya kūhinga rūhuho na ūrongoreirie icigo iria igūmagīrwo nī mūrimū ūyū. Wītheme kūhanda mīūngūrwa yumīte icigo iria irī na mūrimū.
How to control coffee wilt?,Hihi njīra cia kūrūa na mūrimu wa kūhoha gwa kahūa nī iriku?
The disease is caused by a fungus living in the soil and dead infected plant materials.,Mūrimū ūyū ūrehagwo nī fungus iria cikaraga tīīri-inī ona mīmera-inī īrīa mīrwarū kana mīūmū
The fungus enters the plant through wounds on the stem and roots. The fungus grows inside the plant and blocks the movement of water up the plant.,Fungus īhotaga kūingīra thīinī wa mīmera kūhītūkīra ironda irī honge-inī na itina-inī. Fungus ītheremagīra thīiniī wa mūtī na īkagiria maaī kūhetūka na nīūndū ūcio mīmera īyo īkahoha.
"Without water, the leaves wilt.","ītarī na maaī, mathangū makahoha."
Why do coffee berries fall?,Mbegū cia kahūa igūaga kuuma mītī-inī nīkī?
Coffee Berry Disease or nutrients deficiency.,Igūaga nīūndū wa kūrwara kana kwaga irio ciakūigana
How to manage Leaf Rust in coffee?,Ingīgīrīrīria atīa kūhīa kwa mathangū kana leaf rust ya kahūa?
Cultural control - Proper and timely pruning and regular change of cycle.,kūgitīra na njīra ya ūndūire- gūceha wega hīndī īrīa yagīrīire na kūgarūra mīmera
Chemical control - This entails the use of recommended Copper- based fungicides.,Kūgitīra na njīra ya dawa- kūhūthīra dawa jītīkīrīku īrī na mūtūkanio wa copper
Timing is critical for the control of leaf rust and the sprays should be applied before the commencement and during the early period of the rainy season.,Ihinda ria kūhūhīra nī riabata na kuogwo dawa yagīrīirwo kūhuhīrwo mbere ya mbura kūringa kana kīambīrīria-inī yaringa.
For effective management:Start the 1st round of sprays just before the short rains and repeat 3 weeks later.,"Nīgetha dawa īno īhūthīke wega, ambīrīria kūhuhīra rita rīa mbere kīambīrīria kīa mbura nini na ūcokere thutha wa wiki ithatū."
Start the 2nd round of sprays before the onset of long rains and do 2 more at 3 weeks interval.,"Ūkīhuhīra rita rīa keerī, huhīra mbura ya kīmera ītanaringa na ūcokere maita mangī merī o thutha wa wiki ithatū."
"In case the infection is severe (20% of leaves have rust), it is necessary to use a systemic fungicide such as Alto or Bayleton.","Kungīkinyīrīra atī mathangū nīmacurīte mūno, noūhūthīre dawa cia mūhianīre ya fungicide ta Alto na Bayleton iria irutaga wīra wega makīria."
Do not spray more than 2 times a year as it affects production of plant hormones leading to hormonal imbalance such as the balance between floral and vegetal inducing hormones.,Ndūkahuhīre maita makīrīte merī tondū nogūcenjie maūndū ma hormone iria ciigananagia ūruti wa mahūa na mathangū.
This may affect flowering and thus production.,Ūndū ūyū no ūhotomie ūruti wa kīro na waage maciaro meega.
Adhere to the spray programme. Improper use of fungicides may lead to development of resistance by the pathogen.,Twarana na mūtaratara wa kūhuhīra nīūndū ūngīhūthīra dawa mūno no gūcūngīrīrie tūtambi na tūrūgi tūgie ūkirīrīria wa dawa ici na tūkaga kūhuka.
Resistant varieties - Planting of disease resistant varieties,Mīmera ītiragia mīrimū-Handa mīmera īrahota gwītiria mīrīmū
What is the best fungicide for coffee berry disease?,Dawa njega ya kūrūa na mīrimū ya mbegū cia kahūa nī īrīku?
Cabrio 250 EC. Cabrio®  solution can be used to control coffee berry disease with the AgCelence® effect which translates to increased yield and quality.,Cabrio 250 EC. Cabrio® īrīa īteithagīrīria kūgitīra mūrimū wa mbegū cia kahūa na ūtukanie na AgCelence® nīgetha magetha maingīhe.
How to control Fusarium Bark Disease?,ūngīhota atīa kūgirīrīria mūrimū wa Fusarium Bark?
Avoid deep planting.Keep soil pH at optimum (4.4-5.4).,Ndūkahande kahūa ūrikītie mūno. Menyerera ūrūrū wa tīīri ūkorwo gatagatī-inī ka ithimo cia pH4.4 nginya 5.4.
Proper application of mulch (6” from the stump) to avoid Collar rot.,Ara mūceng'i wega inji 6'' nīguo ūgirie kūbutha kwa mūtī kuuma harīa mīri yambīrīirie.
Sterilising of pruning tools with methylated spirit.,Hebata gūthambia wega indo cia gūceha na menthylated spirit nīguo njamuthi ikue.
Eliminate wood boring insect pests e.g. yellow headed borer.,Eheria īgunyū iria ithegethaga mītī ta yellow headed borer
This can be done by maintaining soil potash at optimal level as per soil analysis recommendations.,Ūndū ūyū no ūhoteke na njīra ya gūtigīrīra atī soil potash ī ithimo-inī iria ciagīrīire kūringana na maumerīra na ūthuthuria wa tīīri.
Uproot and burn all infected trees having die bark from Collar rot.,Munya na ūcīne mītī yothe īrīa īna mūrimū ūyū.
How to control Mealy bug management in coffee?,Njīra cia kūrūa na mealybugs kahūa-in nī irīkū?
"If no chemicals are sprayed, the mealybugs are often naturally controlled by parasitic wasps (Anagyrus kivuensis) that eat inside the bug.","Angīkorwo dawa itikūhūthīka, gatambi ka mealybugs karūagwo nako na njīra ya kūrekereria igi mūthemba wa Anagyrus kivuensis iria irīaga gatambi gaka."
Band tree trunks with 20 cm wide plastic bands covered with a sticky substances (e.g. warmed up and then cooled oils) mixed with insecticides (e.g. products containing chlorpyrifos) to prevent ants assessing the bugs.,Oha mītī na tūratathi twa mīnyore tūrī na warie wa sentimita 20 tūhakītwo ngamu na nīwega kūongerera magūta manini ma kūria matukanītio na dawa mūthemba wa chlorpyrifos nīundū wa mūthūa ūria ūngikorwo ūkīenda kuria tūtambi tūu twa mealybugs.
Be careful when mixing pesticides because they are toxic (WHO toxicity class II moderately hazardous).,Nīwega kwīmenyerera ūgītukania dawa nīūndū nī ūrogi wa kīrathi gīa kerī ūngīgūthūkīra kūringa na WHO.
"Remove suckers and branches that touch the ground to prevent ants.Spray the ground where ant nests are located by using insecticides, but they are toxic to you.",Nīwega kweheria thuna na honge iria ihutanītie na tīīri na ūhūre dawa rungu rwa mūti kūria mūthua ūngikorwo wakīte.
Products containing malathion are slightly hazardous (WHO toxicity class III).,"Kūringana na WHO, dawa īrī na Malathion, nīirī thumu ūtarī mūrūrū mūno(WHO toxicity class IIII)."
"Products containing dimethoate, diazinon, ethion, carbaryl are more toxic (class II, moderately hazardous).","Nacio dawa mīthemba ya dimethoate, diazion, ethion, na carbaryl nīirī thumu mūrūrū makīria na nīūndū ūcio igakorwo cia kīrathi gīa kerī, kana class II."
Wear protective clothing. Read and follow product label.,Hebata ūgekīra nguo cia kwīgitīra rīrīa ūkūhutania na dawa ici. Nīwega ūgathoma mataro ma dawa ūtambīrīirie kūhūthīra.
"Apply oils (such as vegetable oils, neem oil or mineral oils) or soapy solutions (1 to 2%) to kill mealy bugs by suffocation.","No ūhūthīrie maguta mīthemba ya kūruga, Neem oil na mineral oil, kana thabuni kūraga tūtambi twa mealybugs kwa njīra ya gūtuima rīera."
"Use soapy water or oils only during non-hot and non-sunny periods to prevent discolouration of leaves. Prior to applying them extensively, apply to a branch and after 48 hours check for adverse reactions of the coffee plant","Maaī marī thabuni na maguta ihūthīrwo rīria gūtarī ūrugarī mūīngī kana rīua ihiū nīūndū mathangū nomagarūrūke rangi wamo. Mathaa 48 mbere ya kūhaka mathangū, honge ciambīrīre."
How to control pest and disease in coffee?,Njīra cia kūgitīra kahūa kumana na tūtambi na mīrimū nī irikū?
Planting resistant Varieties:  Breeding and cultivating coffee varieties that are naturally resistant to common diseases can significantly reduce the need for chemical treatments.,Kūhanda mīthemba īhotaga gūtiria mīrimū: Gūciarithania na gūkūria mīthemba īria īhotaga gūītiria mīrimu no gūteithie mūno kwagithia bata wa kūhūraga dawa maita maingī.
Research and development efforts should focus on creating disease-resistant coffee cultivars that maintain quality and yield.,Ūthuthuria ūbatiī gūteithia gūthodeka kahūa mūthemba ūria ūrīkoragwo na magetha maingī na kahūa kena mūcamo mwega.
"Practicing Integrated Pest Management (IPM): Adopting IPM practices involves monitoring, prevention, and intervention strategies to manage pests and diseases.","Ūtungata wa IPM. Ūtungata ūyū ūtukanagia kūrora kahūa kaingī, kūgirīrīria, na kūhūra dawa kana ūna njīra īngī cia kūnina mīrimū na tūtambi. Mworoto wa IPM nī kūnyihia ūhūthīri wa dawa ."
What are the consequences of harvesting unripe coffee berries?,Maumīrīra ma kūgetha kahūa gatari keeru nī marīkū?
Picking green coffee cherries can have several harmful effects on both the coffee plants and the overall quality of the coffee produced. Some potential consequences:,Kūgetha kahūa karī geethī no gūkorwo na maumīrīra moru kūrī mūtī na mūcamo wa kahua. Maūndū maya nīta:
"Reduced Yield and Quality: Green coffee cherries have not reached full maturity, meaning they haven't developed their full flavor potential.","kūnyiha kwa magetha na mūcamo mūru- kahūa ka ngirini tigakūrū, kuuga gatikinyītie mūcamo ūria mwega wendekaga."
Picking them prematurely can result in lower-quality coffee with less desirable taste characteristics.,Gūtua kahūa gatari keeru no gūtūme gīkiro gia kahūa karia gegūthīo gīthii thī na anyui mage gūkenda.
Lower Coffee Bean Weight: Green coffee cherries are heavier than ripe ones.,kūhūtha mūno gwa kahūa karia gakonyore- kahua gatari keeru nī karitu gūkira kahūa keeru.
Picking them before they are fully mature can lead to a lower overall yield as the beans haven't had the chance to reach their maximum weight.,Gūtua mbegū ici mbere ya ikūre no gūtūme maciaro manyihe nīūndū mboco icio cia kahūa itiyarekirwo īkūre īkīrīkia.
Impact on Plant Health: Picking green cherries may stress the coffee plants.,Maumīrīra harī mūtī wa kahūa- gūtua kahūa gatari keeru ni gūtigaga mītī ya kahaū īgatangīka
"The energy invested in producing those cherries is lost, and the plant may take longer to recover.",Hinya ūria wahūthīkīte gūthondeka matunda mau ūkorīra na mītī īkoya ihinda inene kūhona.
This can impact the overall health of the coffee plants and their ability to produce high-quality beans in subsequent harvests.,Ūndū ūyū no ūtūme mūtī wa kahūa wage riri na hinya wa gūciara kahūa kega mahinda megūka.
"Reduced Cupping Score: In the coffee industry, the quality of coffee is often assessed through a process called cupping.","Kūgūithia mūcamo wa kahūa- thīinī wa thoko cia kahūa, mūcamo wa kahūa ūthimagwo na njīra ītagwo cupping."
"Coffee made from green cherries is likely to receive a lower cupping score compared to coffee made from fully mature cherries, affecting its market value.","Gīkombe kīrīa gīthondeketwo na kahūa gatarī keeru gīkoragwo gīa gīkīro gīathī ūkīringithania na karia keeru, ūndū ūyū no ūgūithie thogora wa kahūa."
Economic Consequences: Picking green coffee cherries can have economic consequences for coffee farmers.,Maumīrira ma marīhi- kūgetha kahūa gatarī keeru no kūrehere mūrīmi hathara.
"The lower quality and reduced yield can result in lower income for the farmers, impacting their livelihoods and the economic sustainability of coffee production in a region.",Gīkīro gīathī gīa kahūa na ūnyihu wa magetha kūhotomagia ūtūūro wa mūrīmi na mīrīmīre ya kahūa īkaritūha.
Environmental Impact: Picking green cherries may contribute to environmental degradation.,Ūgarūrūku wa marīa matūrigicīirie- kūgetha kahūa gatarī keeru nīgūthūkagia marīa matūrigicīirie.
"If there is a consistent practice of harvesting immature cherries, it can disrupt the natural balance of the ecosystem, affecting soil health and biodiversity.","Angīkorūo mūtugo wa kūgetha kahūa gatarī keeru nīūgūthī na mbere, ūndū ūyū nīūhīngīcaga wūigananu wa maūndū mathī, ūgima mwega wa tīīri na indo iria ciīmuoyo."
"Quality Consistency: Coffee flavor profiles can vary widely based on factors like altitude, climate, and soil.","kwaga gutwarana kwa maumīrīra- mucamo wa kahua noukorwo na ngūrani kuringana na maūndū ta matūūra, riera na tīīri."
"Picking green cherries can introduce inconsistency in flavor, making it challenging for coffee producers to maintain a consistent and high-quality product.",Kūgetha kahūa geethī nogūcenjie mucamo wako na ūndū ūyū ūkaritūhīra arīmī ūkūria-inī wa kahūa karī na mūcamo mwega
How do you know coffee is ready for harvesting?,Ingīhota atīa kūmenya kahūa nīgakinyu ga kūgethwo?
The fruit is initially green and turns red when it is ready for harvesting.,"Itunda rīa kahūa mbere rīkoragwo rīrī rīa rangi wa ngirini na nīrīcokaga rīkagarūra rangi ūgatūīka mūtune, rīkonania nīikinyu rīa kūgethwo."
When do you harvest coffee berries?,Hihi kahūa kagethagwo rīī?
Harvesting time varies by region and altitude.,Ihinda rīa kūgetha kahūa rīringanaga na itūūra na irīma.
Only the ripe berries should be harvested because immature and overripe berries yield poor bean quality.,Nīwega kūmenya atī kahūa keeru tu nīko gabatīe gūtuo. Kahūa keeru makīria kana gatarī gakūrū gatirī mūcamo mwega.
"Coffee is harvested by hand by one of two ways, i.e., strip picking or selective picking.","Kahūa kagethwo na moko, no ūbure mītī kana ūthure karia keeru gatheri"
What is the process of coffee after harvesting?,Kahūa gekagwo maūndū marīkū thutha wa kūgethwo?
"This process involves harvesting, pulping, fermenting, washing, drying, hulling, cleaning, grading, sorting, storing and transporting green beans.","Maūndū maya nī hamwe na kūgetha, gūkonyorwo, kūrinda nīguo kagīe mūcamo, gūthambia, gūthurania, kūiga thitoo na gūkuithia."
The process can be broadly divided into two main components - Wet Processing (cherry to dry parchment) and Dry Processing (dry parchment to exportable green bean),Maūndū maya no magayanio maita merī; Wet Processing (cherry to dry parchment) na Dry Processing (dry parchment to exportable green bean)
How to harvest quality coffee?,Ingīhota atīa kūgetha kahūa kega?
How many times is coffee harvested in a year in Kenya?,Kahūa kagethagwo maita maigana būrūri-ini wa kenya?
What is the best way to harvest coffee?,Nī njīra īrīkū njega ya kūgetha kahūa?
"Most coffee beans are harvested by hand, in which they can be strip picked or selectively picked.","Kaingī, kahūa kagethwo na moko, na mītī no īburwo yothe kana kagethwo gagīcagūragwo karīa geethī gagītigagwo mītī-inī."
The topography of certain regions means machine harvesting is not always possible owing to the steep terrain.,Ningī mīgūnda īngī nī mīinamu mūno ūndū macini itangīhūthīka.
What is the process of coffee after harvesting?,Kahūa gekagwo maūndū marīkū thutha wa kūgethwo?
"This process involves harvesting, pulping, fermenting, washing, drying, hulling, cleaning, grading, sorting, storing and transporting green beans.","Kahūa kahetūkagīra mūtaratara ūyū: kūgetha, gūkonyora, kūrinda, gūthambia, kūūmithia, kūhīhia, gūthurania na irathi, gūchagūrania, kūiga thitoo na gūkuithia karīkia gūkonyorwo."
The process can be broadly divided into two main components - Wet Processing (cherry to dry parchment) and Dry Processing (dry parchment to exportable green bean),Mūtaratara ūyū no ūgayūkanio maita merī- Wet Processing (cherry to dry parchment) na Dry Processing (dry parchment to exportable green bean)
How to harvest quality coffee?,Hihi kahūa kega kangethagwo atia?
The process of harvesting coffee beans is an important part of the coffee production process and has a major impact on the quality of the final product.,Njīra īrīa kahūa kagethagwo nayo nī yabata mūno nīūndū nīyo ītūmaga kahūa kagīe mūcamo mwega kana kaage karīkia gūthīo
Below is an overview of how to harvest high-quality coffee beans:,Īno nīyo njīra ya kūgetha kahūa īrīa īgūkahe mūcamo mwega makīria.
Choose harvest time: Harvest time affects the maturity of coffee beans.,Thura ihinda rīa kūgetha. Ihinda rīa kūgetha nīrīhutagia mūkūrīre wa mboco cia kahua.
Choosing the time to harvest must ensure that the seeds have reached optimal maturity.,Gūcagūra ihinda ria kūgetha no mūhaka rīkorwo nī rīrīa kahūa karīkia kwīIruha wega.
"For some types of coffee, this process lasts from several weeks to several months.",Mithemba ngūrani ya kahūa yoyaga ihinda rītiganīte gūkūra kuuma wiki nginya mīeri.
Harvesting method: There are two main methods for harvesting coffee: hand harvesting and machine harvesting.,"Njīra ya kūgetha: Njīra nī igīri cia kūgetha, nacio nīgūtua na moko kana na macini."
"Hand harvesting is often preferred for high-quality coffees, where the process requires meticulousness and selection.",Gūtua na moko nīkūo kwedagwo nīūndū mūndū nīahotaga gūthura karia kega na gakūrū rīrīa egūtua.
Harvesters are often used for larger and more cost-effective harvests.,Macini ihuthagīrwo mīgūnda-inī īrīa mīnene nīundu nīihotaga gūtua kahūa kaingī kwa kahinda kanini na ningī ngarama īkoragwo irī nini.
"Bean selection: After harvesting, coffee bean selection is the next important step. Coffee beans are often selected to eliminate those that are of poor quality or have defects.","Gūthura mbegū cia kahūa: Thutha wa kūgetha, mbegu cia kahua ibataraga gūcagūranio nīgetha iria cia gīkiro gīathi na iria irī na wathe cieheranio na iria njega."
"Processing process: After being harvested, coffee beans often need to go through processing steps such as peeling, drying, or cooking to remove the skin and coffee beans and create a high-quality product.","Gūthīa kahūa: thutha wa kūgetha, kahūa kahītūkagira makinya ta gūkonyora, kūūmithia kana gūcina niguo kagie mūcamo mwega."
Storage conditions: Coffee beans need to be stored at stable temperature and humidity conditions to ensure that they are not damaged and retain their best flavor.,Kūiga thitoo: Kahūa no mūhaka kaigwo kūndū gūtarī ūrūgarī mūingī kana ona ūgunyu nīgwo gatigate mūcamo.
How do you sort coffee?,Hihi kahūa gacagūranagio atīa?
"Cherry is sorted out before pulping, which helps to remove the immature, diseased, insect damaged and dry berries as well as the leaves, twigs and other foreign matter.","Mbegū cia kahūa icagūranagio mbere ya gūkonyorwo. Ūndū ūyū ūteithagia kweheria iria itarī njīrū, iria ndwaru, iria ithūkitio nīigūnyū, iria nyūmū ona mahuti kana indo ingī."
The sorted out berries are then ready for processing.,Mbegū iria njega tu nīcio ithiaga nambere gūthondekwo.
What are the grades of coffee in Kenya?,Hihi irathi cia mbegū ngonyore cia kahūa Kenya nī irīkū?
"Currently, there are 8 Kenyan coffee bean grades: E, PB, AA, AB, C, TT, T, and MH/ML.","kwa ihinda rīrī, Kenya kwīna irathi  inyanya cia kahūa na nīcio; E, PB, AA, AB, C, TT, T, na MH/ML."
Grades are given to coffee beans before roasting to determine their size.,Kahūa gacagūranagio na īrathi kūringa na ūnene wa mbegū mbere ya kūhīhio.
Bean size is important since beans of the same size roast at the same rates.,Wūigananu wa mbegū nī wa bata nīūndū mbegū iria cīiganaine nīihīanagīra.
How should coffee be stored?,Hihi kahūa kagīrīirwo kūigwo atīa?
"Coffee stores should be dry, clean and well ventilated.","Makūmbī ma kahūa no mūhaka makorwo marī matherū, matarī na wūigū, na marī na riera rīracera thīinī wega."
Never store or keep chemicals in a coffee store. Keep fully dry coffee beans on wooden tables or floors or even in ventilated bins.They should be stirred or turned every day for 10 days before bagging.,Ndūkanaige dawa thitoo-inī ya kahūa. Hebata kūiga kahūa komithio wega igūrū ria metha cia mbaū na gaikare gakīgarūragwo gwa thikū ikumi mbere ya gwīikīra makūnia-inī.
They must be put in sacks as they come from the drying tables. Place bags on wooden battens 15 cm above the ground or concrete floor and away from walls.,"Kahūa gakīrutūo mīnanda-inī karīkia kūūma, gekīrwo makūnia-inī namo macoke maigīrīrwo igūrū ria mbaū, sentimita 15 kuuma floo-inī na matikahutanie na thingo."
Do not store close to corrugated iron sheets.,Ningī hebata makūnia maya matigakuhīrīrie mabati.
Store for a minimum of 4 weeks and a maximum of 6 months. After that beans become woody. A relative humidity in the store of 60% at 20deg celcius is suitable.,Kahūa rīu no kaigīke kwa ihinda rīa wiki inya nginya mīeri ītandatū. Thutha ucio nīkomaga mūno. ūgunyu wa 60% na ūrūgarī wa 20 degrees nīcio itthimi iria ciagīrīire.
"To preserve your beans' fresh roasted flavor as long as possible, store them in an opaque, air-tight container at room temperature.","Nīgūo gūtūria mūcamo mwega wa kahūa kahīhie, nīgegūbatara kūigwo mūkebe-inī ūtarahetūkia rīera kana ūtheri, na wūigūo handū hahehu."
"Coffee beans can be beautiful, but avoid clear canisters which will allow light to compromise the taste of your coffee. Keep your beans in a dark and cool location.","Mboco cia kahūa noikorwo irī thaka, no nīwega kwaga gūciīkera mūkebe-inī ūrona nīūndū ūtheri nīūtūmaga īgatee mūcamo. Kuogwo cīigwo handū hatarahetūkia ūtheri na hahehu."
How to store coffee for a long time?,ūngīiga kahūa ihinda iraya atīa?
"Use an opaque, airtight container, should do the trick, but if the bag your coffee came in has an airtight closure, such as a zip-top seal, you can use that.","Hūthira gīkabu gītekūhetūkia ūtheri, kana rīera."
"Squeeze any additional air out of the bag before closing the seal. Store coffee bags in a cool, dark, and dry area.","Mbere ya kūoha, geria kūruta rīera kuuma gīkabu-inī ūcoke wūige gīkabu kīu handū hahehu, hena ndūma na hatarī na wūigū."
How to dry coffee?,Kahūa komithagio atīa?
"Use drying beds that provide aeration from above and below, with a height of approximately 1 m and a width of approximately 1.2m.",Hūthīra itanda ciretīkīria rīera gūcera kuuma nathi na naiguru irī na ūraihu wa mita 1 na warie wa mita 1.2.
It ensures good aeration which leads to even drying and hence high quality coffee,Riera nīrīhotaga gūcera wega nakahūa nikomaga wega na gagakorwo na mūcamo mwega
How to keep records in coffee?,Ingīiga atia rekondi cia kahūa?
"A record of activities should indicate when a task was performed , the time taken and cost","Rekodi yagīrīire kūonania riria wira warutirwo, muigana wa kahinda karia woire, na ngarama"
How much profit on coffee farming?,Kahūa kangīhe baida īigana atia?
Coffee has an average yield of 1-1.5 tons per īka.,Kahūa kaingī nīgaciaraga tani 1-1.5 kuuma īka-inī īmwe.
"One ton of coffee can be sold at KES 350,000, translating to a potential income of KES 350,000 to KES 525,000 per īka","Tani īmwe ya kahua no īgūrūo KES 350,000, iria ingirehe maumirira ma mbeca mūigana wa KES 350,000 nginya KES 525,000 harīīka īmwe"
